customer_id,segment,region,acquisition_channel,first_transaction_date,last_transaction_date,transaction_span_days,total_revenue,total_cost,contribution_margin,contribution_margin_pct,transaction_count,avg_revenue_per_transaction,revenue_per_transaction_span_day
C0004624,Startup,EMEA,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0004657,Startup,North America,email,2025-11-13,2025-11-26,14,189.73,106.69,83.04,0.437675,3,63.24,13.55
C0004676,SMB,EMEA,email,2023-10-01,2023-11-16,47,1283.58,845.24,438.34,0.341498,4,320.9,27.31
C0004713,Startup,APAC,email,2025-09-30,2025-11-01,33,678.2,354.41,323.79,0.477426,2,339.1,20.55
C0004726,SMB,EMEA,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0004771,SMB,North America,email,2025-04-30,2025-12-17,232,3857.16,2692.3,1164.86,0.301999,14,275.51,16.63
C0004782,Startup,LATAM,email,2025-12-30,2025-12-30,1,143.0,72.37,70.63,0.493916,1,143.0,143.0
C0004810,SMB,APAC,email,2025-04-25,2025-07-21,88,279.68,163.85,115.83,0.414152,3,93.23,3.18
C0004816,SMB,North America,email,2023-04-17,2023-04-17,1,107.4,73.33,34.07,0.317225,1,107.4,107.4
C0004821,SMB,EMEA,email,2025-08-01,2025-12-14,136,1242.06,930.55,311.51,0.250801,4,310.52,9.13
C0004887,SMB,North America,email,2023-09-03,2024-05-01,242,1813.04,1164.22,648.82,0.357863,10,181.3,7.49
C0004915,Mid-Market,APAC,email,2024-05-30,2024-11-27,182,10987.31,6816.05,4171.26,0.379643,10,1098.73,60.37
C0004920,Startup,APAC,email,2024-09-27,2025-04-21,207,894.32,560.34,333.98,0.373446,6,149.05,4.32
C0004924,Mid-Market,North America,email,2025-12-03,2025-12-20,18,9027.46,6846.07,2181.39,0.241639,4,2256.86,501.53
C0004955,SMB,APAC,email,2024-02-18,2024-03-23,35,1837.08,1014.86,822.22,0.447569,3,612.36,52.49
C0004966,SMB,North America,email,2023-04-09,2023-04-09,1,76.95,44.54,32.41,0.421183,1,76.95,76.95
C0004979,Startup,EMEA,email,2025-08-21,2025-12-19,121,195.43,126.65,68.78,0.351942,2,97.72,1.62
C0004985,Mid-Market,North America,email,2024-05-12,2024-07-03,53,2507.71,1486.56,1021.15,0.407204,5,501.54,47.32
C0004988,Startup,North America,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005008,SMB,LATAM,email,2025-04-25,2025-12-19,239,1504.09,1053.65,450.44,0.299477,6,250.68,6.29
C0005009,Mid-Market,North America,email,2025-05-28,2025-10-29,155,12528.86,7910.63,4618.23,0.368607,14,894.92,80.83
C0005014,Mid-Market,North America,email,2025-06-24,2025-12-27,187,3578.76,2331.37,1247.39,0.348554,7,511.25,19.14
C0005047,SMB,North America,email,2024-02-15,2024-03-27,42,859.96,529.04,330.92,0.384809,6,143.33,20.48
C0005053,Mid-Market,EMEA,email,2025-02-12,2025-12-29,321,12854.15,8045.45,4808.7,0.374097,19,676.53,40.04
C0005067,SMB,LATAM,email,2025-04-13,2025-08-01,111,3237.12,2095.47,1141.65,0.352675,10,323.71,29.16
C0005104,Mid-Market,LATAM,email,2025-03-30,2025-10-09,194,8507.09,5084.46,3422.63,0.402327,12,708.92,43.85
C0005111,SMB,North America,email,2024-02-11,2025-06-17,493,11057.97,6639.62,4418.35,0.399562,10,1105.8,22.43
C0005132,Mid-Market,North America,email,2023-11-27,2024-06-04,191,3694.23,2040.3,1653.93,0.447706,8,461.78,19.34
C0005138,Startup,EMEA,email,2023-03-21,2023-07-10,112,301.73,181.35,120.38,0.398966,3,100.58,2.69
C0005208,Mid-Market,North America,email,2025-11-16,2025-12-13,28,1491.09,830.85,660.24,0.44279,4,372.77,53.25
C0005224,Mid-Market,APAC,email,2023-11-10,2024-06-28,232,9494.89,6445.61,3049.28,0.32115,12,791.24,40.93
C0005226,SMB,North America,email,2024-11-23,2025-12-14,387,2092.68,1307.33,785.35,0.375284,11,190.24,5.41
C0005256,Mid-Market,North America,email,2025-10-31,2025-10-31,1,874.78,721.37,153.41,0.17537,1,874.78,874.78
C0005274,Mid-Market,APAC,email,2025-09-29,2025-12-26,89,2726.5,1937.18,789.32,0.289499,6,454.42,30.63
C0005301,SMB,North America,email,2025-03-30,2025-10-27,212,2291.06,1294.98,996.08,0.434768,10,229.11,10.81
C0005308,SMB,North America,email,2024-04-28,2024-12-07,224,3461.36,2144.62,1316.74,0.380411,14,247.24,15.45
C0005315,Mid-Market,EMEA,email,2024-07-01,2025-11-28,516,17174.28,12065.23,5109.05,0.297483,20,858.71,33.28
C0005329,Startup,LATAM,email,2025-01-16,2025-11-20,309,2176.77,1243.86,932.91,0.428575,8,272.1,7.04
C0005349,Startup,APAC,email,2025-05-10,2025-05-10,1,306.51,200.18,106.33,0.346905,1,306.51,306.51
C0005358,SMB,EMEA,email,2024-12-19,2025-09-26,282,6029.31,3537.52,2491.79,0.413279,11,548.12,21.38
C0005363,Mid-Market,EMEA,email,2023-09-26,2025-12-31,828,20184.38,12303.29,7881.09,0.390455,38,531.17,24.38
C0005497,SMB,LATAM,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005511,Mid-Market,LATAM,email,2023-07-10,2025-11-01,846,13308.2,9033.59,4274.61,0.321201,23,578.62,15.73
C0005512,Mid-Market,APAC,email,2025-01-25,2025-09-20,239,18253.5,12544.58,5708.92,0.312758,13,1404.12,76.37
C0005525,Enterprise,North America,email,2024-11-04,2025-12-10,402,46889.31,33343.46,13545.85,0.28889,19,2467.86,116.64
C0005538,Startup,LATAM,email,2025-08-25,2025-10-08,45,259.81,150.17,109.64,0.422001,2,129.9,5.77
C0005539,Mid-Market,LATAM,email,2024-08-17,2025-06-08,296,14081.03,9372.01,4709.02,0.334423,16,880.06,47.57
C0005542,SMB,North America,email,2025-02-26,2025-10-06,223,1247.18,844.59,402.59,0.3228,5,249.44,5.59
C0005563,SMB,APAC,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005570,Startup,EMEA,email,2025-10-10,2025-11-17,39,58.64,27.59,31.05,0.529502,2,29.32,1.5
C0005571,Enterprise,EMEA,email,2024-05-07,2024-10-07,154,28737.65,21943.05,6794.6,0.236435,11,2612.51,186.61
C0005592,Mid-Market,EMEA,email,2025-09-10,2025-11-14,66,1136.64,683.92,452.72,0.398297,3,378.88,17.22
C0005610,Mid-Market,North America,email,2025-06-15,2025-12-30,199,4494.69,2582.23,1912.46,0.425493,8,561.84,22.59
C0005623,SMB,EMEA,email,2025-04-26,2025-12-27,246,10776.27,8030.01,2746.26,0.254843,9,1197.36,43.81
C0005625,SMB,APAC,email,2023-02-03,2024-04-03,426,2678.28,1682.14,996.14,0.371933,13,206.02,6.29
C0005657,Mid-Market,APAC,email,2025-11-20,2025-12-31,42,2467.31,1638.14,829.17,0.336062,7,352.47,58.75
C0005675,SMB,North America,email,2025-01-15,2025-12-03,323,1821.05,1113.03,708.02,0.388798,11,165.55,5.64
C0005701,SMB,EMEA,email,2025-10-19,2025-10-19,1,128.96,71.96,57.0,0.441998,1,128.96,128.96
C0005749,SMB,APAC,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005891,SMB,North America,email,2025-12-25,2025-12-25,1,163.87,93.79,70.08,0.427656,1,163.87,163.87
C0005964,Mid-Market,APAC,email,2024-06-20,2025-06-26,372,4836.53,2958.27,1878.26,0.388349,13,372.04,13.0
C0005970,SMB,LATAM,email,2025-08-28,2025-12-28,123,181.99,92.4,89.59,0.49228,2,91.0,1.48
C0006008,Mid-Market,North America,email,2025-10-05,2025-10-26,22,5165.3,3679.6,1485.7,0.287631,4,1291.32,234.79
C0006050,SMB,EMEA,email,2024-12-28,2025-11-15,323,2125.86,1191.1,934.76,0.439709,14,151.85,6.58
C0006062,Mid-Market,APAC,email,2024-10-07,2025-03-21,166,4222.33,2677.27,1545.06,0.365926,6,703.72,25.44
C0006096,Enterprise,North America,email,2024-11-03,2025-06-11,221,59713.31,42147.46,17565.85,0.29417,10,5971.33,270.2
C0006113,Mid-Market,EMEA,email,2024-03-23,2024-06-30,100,588.57,329.1,259.47,0.440848,2,294.28,5.89
C0006147,SMB,EMEA,email,2025-07-30,2025-12-27,151,1210.98,621.91,589.07,0.486441,4,302.74,8.02
C0006148,SMB,North America,email,2024-08-25,2024-09-12,19,1550.4,863.02,687.38,0.443357,4,387.6,81.6
C0006152,Startup,LATAM,email,2025-11-15,2025-11-15,1,7.91,4.72,3.19,0.403287,1,7.91,7.91
C0006185,Startup,EMEA,email,2024-03-18,2025-03-02,350,955.34,552.3,403.04,0.421881,5,191.07,2.73
C0006244,Startup,EMEA,email,2025-08-08,2025-10-13,67,299.86,169.58,130.28,0.434469,3,99.95,4.48
C0006246,Mid-Market,LATAM,email,2023-06-20,2023-08-22,64,6410.31,4130.72,2279.59,0.355613,12,534.19,100.16
C0006280,SMB,EMEA,email,2023-04-27,2024-03-13,322,7555.57,4422.92,3132.65,0.414615,15,503.7,23.46
C0006300,Mid-Market,North America,email,2025-12-12,2025-12-15,4,903.69,504.98,398.71,0.441202,2,451.84,225.92
C0006342,Startup,North America,email,2025-11-22,2025-12-29,38,377.43,211.67,165.76,0.439181,2,188.72,9.93
C0006346,SMB,North America,email,2025-04-13,2025-10-23,194,1445.56,966.13,479.43,0.331657,6,240.93,7.45
C0006377,Startup,EMEA,email,2024-05-12,2024-06-01,21,89.34,43.45,45.89,0.513656,2,44.67,4.25
C0006399,Mid-Market,North America,email,2025-02-20,2025-08-18,180,34412.78,23890.4,10522.38,0.30577,5,6882.56,191.18
C0006439,Mid-Market,EMEA,email,2025-09-22,2025-10-07,16,7013.63,3965.43,3048.2,0.434611,6,1168.94,438.35
C0006502,SMB,North America,email,2024-06-26,2025-01-09,198,4024.76,2252.07,1772.69,0.440446,9,447.2,20.33
C0006504,Enterprise,LATAM,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0006513,Mid-Market,North America,email,2023-12-13,2024-01-10,29,1412.21,1034.0,378.21,0.267814,2,706.1,48.7
C0006531,SMB,North America,email,2024-04-27,2024-07-18,83,826.51,448.53,377.98,0.457321,5,165.3,9.96
C0006560,SMB,LATAM,email,2024-03-01,2024-09-20,204,1502.6,949.47,553.13,0.368115,9,166.96,7.37
C0006572,Startup,LATAM,email,2025-02-26,2025-02-26,1,43.21,26.13,17.08,0.395279,1,43.21,43.21
C0006577,SMB,North America,email,2024-12-15,2025-01-01,18,1507.85,1022.55,485.3,0.321849,3,502.62,83.77
C0006617,SMB,North America,email,2024-09-13,2024-09-25,13,517.4,287.62,229.78,0.444105,5,103.48,39.8
C0006661,SMB,APAC,email,2024-07-31,2025-08-01,367,5760.64,3484.7,2275.94,0.395085,19,303.19,15.7
C0006668,SMB,LATAM,email,2024-12-27,2025-02-16,52,435.64,251.25,184.39,0.423262,2,217.82,8.38
C0006690,Mid-Market,LATAM,email,2024-12-01,2025-12-10,375,21345.74,12720.47,8625.27,0.404075,23,928.08,56.92
C0006697,Enterprise,North America,email,2024-07-17,2025-10-22,463,79347.11,58295.12,21051.99,0.265315,27,2938.78,171.38
C0006708,SMB,EMEA,email,2025-01-21,2025-12-05,319,2111.9,1158.86,953.04,0.451271,9,234.66,6.62
C0006711,Mid-Market,North America,email,2023-11-05,2025-07-05,609,25712.65,16405.34,9307.31,0.361974,35,734.65,42.22
C0006730,SMB,APAC,email,2025-02-28,2025-11-02,248,2373.66,1315.81,1057.85,0.445662,9,263.74,9.57
C0006738,Startup,LATAM,email,2025-05-16,2025-12-08,207,1000.55,508.99,491.56,0.49129,3,333.52,4.83
C0006762,Enterprise,APAC,email,2025-04-06,2025-04-23,18,2808.73,2006.19,802.54,0.285731,3,936.24,156.04
C0006771,Enterprise,EMEA,email,2024-06-29,2024-11-27,152,27731.78,21064.47,6667.31,0.240421,14,1980.84,182.45
C0006778,Enterprise,LATAM,email,2025-02-06,2025-06-17,132,7047.22,4920.9,2126.32,0.301725,7,1006.75,53.39
C0006787,SMB,EMEA,email,2024-12-01,2025-04-30,151,4295.62,3013.15,1282.47,0.298553,10,429.56,28.45
C0006804,SMB,EMEA,email,2024-08-12,2025-10-13,428,1679.64,903.68,775.96,0.46198,10,167.96,3.92
C0006814,SMB,North America,email,2023-08-31,2023-09-28,29,892.87,488.12,404.75,0.453313,2,446.44,30.79
C0006849,Enterprise,North America,email,2024-01-05,2025-05-27,509,25400.08,16764.09,8635.99,0.339999,18,1411.12,49.9
C0006855,Enterprise,LATAM,email,2023-10-05,2025-10-01,728,43742.67,32734.32,11008.35,0.251662,28,1562.24,60.09
C0006860,SMB,EMEA,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0006864,Mid-Market,APAC,email,2024-06-02,2024-08-27,87,14845.67,11094.57,3751.1,0.252673,7,2120.81,170.64
C0006872,Mid-Market,EMEA,email,2025-02-20,2025-04-14,54,3783.75,2793.53,990.22,0.261703,4,945.94,70.07
C0006875,Enterprise,North America,email,2024-02-16,2025-09-10,573,111627.34,80661.68,30965.66,0.277402,61,1829.96,194.81
C0006878,SMB,North America,email,2024-07-05,2025-12-20,534,3281.7,1944.16,1337.54,0.407575,16,205.11,6.15
C0006889,SMB,EMEA,email,2025-04-10,2025-06-22,74,190.61,114.99,75.62,0.396726,2,95.3,2.58
C0006915,SMB,EMEA,email,2025-07-16,2025-07-16,1,57.19,32.15,25.04,0.437839,1,57.19,57.19
C0006934,Mid-Market,North America,email,2025-05-26,2025-10-30,158,3443.75,2250.02,1193.73,0.346637,6,573.96,21.8
C0006964,SMB,LATAM,email,2024-09-22,2024-12-10,80,151.71,85.44,66.27,0.43682,2,75.85,1.9
C0006980,Mid-Market,LATAM,email,2025-05-30,2025-11-24,179,1741.36,1106.19,635.17,0.364755,5,348.27,9.73
C0006992,Mid-Market,North America,email,2024-03-17,2024-06-22,98,645.64,333.47,312.17,0.483505,5,129.13,6.59
C0006997,SMB,LATAM,email,2025-06-25,2025-09-24,92,614.53,396.76,217.77,0.354368,3,204.84,6.68
C0007006,SMB,EMEA,email,2024-11-13,2025-12-19,402,4186.52,2686.85,1499.67,0.358214,11,380.59,10.41
C0007020,Mid-Market,EMEA,email,2025-02-09,2025-04-11,62,1961.88,1353.56,608.32,0.31007,6,326.98,31.64
C0007025,Mid-Market,North America,email,2023-08-07,2024-01-04,151,6984.04,4914.79,2069.25,0.296283,7,997.72,46.25
C0007026,SMB,North America,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0007028,Mid-Market,EMEA,email,2024-03-22,2025-05-10,415,7917.87,4586.78,3331.09,0.420705,17,465.76,19.08
C0007041,Startup,North America,email,2025-10-29,2025-10-29,1,441.7,259.72,181.98,0.411999,1,441.7,441.7
C0007053,SMB,North America,email,2024-10-07,2025-08-21,319,3795.37,2366.8,1428.57,0.376398,12,316.28,11.9
C0007056,Enterprise,LATAM,email,2024-10-04,2025-12-26,449,71323.66,56780.85,14542.81,0.203899,22,3241.98,158.85
C0007092,Startup,LATAM,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0007100,Mid-Market,North America,email,2023-05-05,2023-05-24,20,973.93,552.02,421.91,0.433204,3,324.64,48.7
C0007118,SMB,North America,email,2025-06-24,2025-12-31,191,2782.27,1654.08,1128.19,0.405493,8,347.78,14.57
C0007122,Mid-Market,North America,email,2023-01-25,2023-03-16,51,17501.99,11958.95,5543.04,0.316709,9,1944.67,343.18
C0007144,SMB,EMEA,email,2023-06-28,2025-05-11,684,4220.83,2699.05,1521.78,0.36054,20,211.04,6.17
C0007160,Mid-Market,EMEA,email,2023-12-03,2025-12-26,755,91904.07,68101.53,23802.54,0.258993,35,2625.83,121.73
C0007193,Startup,EMEA,email,2025-03-20,2025-08-06,140,693.64,412.43,281.21,0.405412,7,99.09,4.95
C0007207,SMB,EMEA,email,2025-01-30,2025-05-02,93,613.15,329.94,283.21,0.461894,3,204.38,6.59
C0007227,SMB,LATAM,email,2023-02-25,2023-04-10,45,893.49,515.65,377.84,0.422881,2,446.74,19.86
C0007235,SMB,North America,email,2025-06-13,2025-10-29,139,1006.49,524.09,482.4,0.479289,5,201.3,7.24
C0007240,Enterprise,North America,email,2025-10-02,2025-10-26,25,5836.17,4334.07,1502.1,0.257378,3,1945.39,233.45
C0007263,Mid-Market,EMEA,email,2025-02-07,2025-12-08,305,13120.07,8295.38,4824.69,0.367734,19,690.53,43.02
C0007265,SMB,North America,email,2025-02-24,2025-03-16,21,410.19,204.17,206.02,0.502255,3,136.73,19.53
C0007271,Enterprise,EMEA,email,2025-10-16,2025-12-31,77,16502.11,12254.49,4247.62,0.257399,9,1833.57,214.31
C0007272,SMB,LATAM,email,2025-12-04,2025-12-05,2,317.32,188.35,128.97,0.406435,2,158.66,158.66
C0007281,SMB,APAC,email,2025-07-19,2025-09-03,47,174.98,110.68,64.3,0.367471,2,87.49,3.72
C0007298,Startup,APAC,email,2023-05-31,2023-10-14,137,587.03,314.83,272.2,0.46369,8,73.38,4.28
C0007309,Mid-Market,APAC,email,2023-08-28,2025-05-13,625,31708.18,22145.99,9562.19,0.301569,30,1056.94,50.73
C0007310,Enterprise,North America,email,2024-08-22,2025-12-20,486,146957.82,109402.35,37555.47,0.255553,44,3339.95,302.38
C0007314,Startup,North America,email,2025-04-02,2025-11-04,217,471.93,231.06,240.87,0.510393,3,157.31,2.17
C0007316,SMB,North America,email,2023-11-20,2024-03-04,106,1420.16,798.82,621.34,0.437514,6,236.69,13.4
C0007349,SMB,North America,email,2024-03-27,2025-10-02,555,4753.17,2916.13,1837.04,0.386487,15,316.88,8.56
C0007381,Enterprise,North America,email,2024-08-17,2025-11-20,461,25070.14,19044.94,6025.2,0.240334,14,1790.72,54.38
C0007394,SMB,EMEA,email,2025-08-02,2025-08-11,10,723.7,431.71,291.99,0.403468,5,144.74,72.37
C0007421,SMB,EMEA,email,2023-09-17,2025-10-31,776,7256.93,3884.74,3372.19,0.464685,18,403.16,9.35
C0007468,Mid-Market,APAC,email,2024-01-20,2024-06-24,157,4459.83,3254.45,1205.38,0.270275,11,405.44,28.41
C0007485,Startup,North America,email,2024-05-29,2024-07-07,40,2294.44,1651.75,642.69,0.280108,2,1147.22,57.36
C0007488,Startup,EMEA,email,2023-02-23,2023-09-01,191,366.1,186.54,179.56,0.490467,3,122.03,1.92
C0007499,SMB,North America,email,2025-07-10,2025-10-03,86,1606.36,974.2,632.16,0.393536,3,535.45,18.68
C0007541,SMB,North America,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0007554,Startup,North America,email,2024-04-10,2025-08-21,499,1311.48,784.37,527.11,0.40192,11,119.23,2.63
C0007565,SMB,North America,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0007585,SMB,North America,email,2025-05-06,2025-08-23,110,1111.99,533.98,578.01,0.519798,6,185.33,10.11
C0007588,Mid-Market,North America,email,2025-12-30,2025-12-31,2,2573.64,1685.59,888.05,0.345056,4,643.41,1286.82
C0007607,Mid-Market,EMEA,email,2025-07-31,2025-09-17,49,3983.08,2274.0,1709.08,0.429085,4,995.77,81.29
C0007637,SMB,North America,email,2025-01-09,2025-03-31,82,2865.79,1729.46,1136.33,0.396515,5,573.16,34.95
C0007650,SMB,North America,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0007662,Mid-Market,EMEA,email,2025-12-26,2025-12-26,1,1113.93,646.92,467.01,0.419245,1,1113.93,1113.93
C0007671,Startup,EMEA,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0007687,Enterprise,EMEA,email,2024-12-19,2025-09-03,259,63913.0,43704.11,20208.89,0.316194,26,2458.19,246.77
C0007738,SMB,EMEA,email,2024-10-20,2025-10-24,370,3561.25,2359.02,1202.23,0.337587,15,237.42,9.62
C0007766,SMB,EMEA,email,2023-02-14,2023-09-11,210,1532.24,885.23,647.01,0.422264,7,218.89,7.3
C0007771,Mid-Market,EMEA,email,2023-04-22,2023-08-05,106,14271.2,9248.9,5022.3,0.351919,11,1297.38,134.63
C0007773,SMB,EMEA,email,2023-07-01,2024-03-24,268,3141.38,2031.7,1109.68,0.353246,17,184.79,11.72
C0007822,SMB,LATAM,email,2025-03-15,2025-06-03,81,897.73,551.62,346.11,0.385539,5,179.55,11.08
C0007874,Enterprise,EMEA,email,2023-07-03,2023-12-15,166,35647.86,27056.86,8591.0,0.240996,19,1876.2,214.75
C0007898,Enterprise,EMEA,email,2023-05-24,2024-04-07,320,86900.99,66497.45,20403.54,0.234791,30,2896.7,271.57
C0007926,Startup,North America,email,2023-12-24,2024-02-07,46,913.86,494.73,419.13,0.458637,2,456.93,19.87
C0007927,Mid-Market,APAC,email,2023-12-12,2024-02-28,79,2574.01,1876.21,697.8,0.271095,4,643.5,32.58
C0007944,Startup,LATAM,email,2025-01-15,2025-08-17,215,888.66,610.08,278.58,0.313483,4,222.16,4.13
C0007953,Mid-Market,EMEA,email,2025-10-23,2025-12-29,68,669.13,470.77,198.36,0.296445,3,223.04,9.84
C0007972,SMB,APAC,email,2023-10-29,2025-11-09,743,6086.81,4075.9,2010.91,0.330372,20,304.34,8.19
C0007975,Startup,EMEA,email,2025-08-01,2025-12-29,151,829.42,510.37,319.05,0.384666,8,103.68,5.49
C0008004,Mid-Market,LATAM,email,2023-02-24,2024-04-10,412,21390.46,13669.12,7721.34,0.360971,19,1125.81,51.92
C0008013,Mid-Market,North America,email,2025-05-14,2025-05-24,11,2339.14,1597.01,742.13,0.317266,3,779.71,212.65
C0008037,SMB,EMEA,email,2024-10-04,2025-12-16,439,4042.9,2518.13,1524.77,0.377148,20,202.14,9.21
C0008046,SMB,APAC,email,2024-01-24,2025-09-03,589,7809.73,5107.31,2702.42,0.346032,33,236.66,13.26
C0008061,SMB,LATAM,email,2025-04-22,2025-12-16,239,2484.76,1540.13,944.63,0.38017,12,207.06,10.4
C0008071,Mid-Market,APAC,email,2024-10-06,2024-12-03,59,7433.22,5104.69,2328.53,0.31326,8,929.15,125.99
C0008100,Startup,EMEA,email,2025-11-20,2025-12-22,33,194.4,105.75,88.65,0.456019,2,97.2,5.89
C0008104,SMB,APAC,email,2025-07-08,2025-10-15,100,1227.35,673.97,553.38,0.450874,4,306.84,12.27
C0008119,Mid-Market,LATAM,email,2024-08-29,2024-10-14,47,2820.44,1631.82,1188.62,0.421431,7,402.92,60.01
C0008124,SMB,North America,email,2023-12-30,2024-03-21,83,503.54,274.4,229.14,0.455058,4,125.88,6.07
C0008155,SMB,North America,email,2025-04-03,2025-10-04,185,2679.58,1695.08,984.5,0.367408,12,223.3,14.48
C0008159,Startup,EMEA,email,2024-02-29,2025-11-19,630,2556.45,1522.88,1033.57,0.404299,14,182.6,4.06
C0008188,Startup,North America,email,2024-09-18,2024-11-02,46,218.68,132.59,86.09,0.39368,2,109.34,4.75
C0008253,SMB,LATAM,email,2025-06-24,2025-09-08,77,584.48,403.8,180.68,0.309129,2,292.24,7.59
C0008283,Mid-Market,EMEA,email,2024-08-20,2025-12-12,480,20563.21,13745.44,6817.77,0.331552,22,934.69,42.84
C0008293,Startup,APAC,email,2024-11-11,2024-12-14,34,301.19,172.15,129.04,0.428434,3,100.4,8.86
C0008308,Mid-Market,North America,email,2025-06-23,2025-12-31,192,10685.41,7302.36,3383.05,0.316605,8,1335.68,55.65
C0008320,Startup,North America,email,2024-12-07,2024-12-25,19,503.56,351.19,152.37,0.302586,3,167.85,26.5
C0008323,SMB,APAC,email,2023-07-03,2023-12-05,156,1746.94,999.06,747.88,0.428109,7,249.56,11.2
C0008356,SMB,North America,email,2025-09-02,2025-12-25,115,680.05,413.05,267.0,0.392618,4,170.01,5.91
C0008390,Enterprise,EMEA,email,2025-03-07,2025-12-25,294,59006.3,41699.4,17306.9,0.293306,16,3687.89,200.7
C0008412,SMB,North America,email,2025-01-20,2025-04-02,73,559.28,316.46,242.82,0.434165,5,111.86,7.66
C0008463,Startup,North America,email,2025-04-30,2025-04-30,1,133.87,84.38,49.49,0.369687,1,133.87,133.87
C0008471,Startup,EMEA,email,2024-11-02,2024-11-02,1,58.49,30.04,28.45,0.486408,1,58.49,58.49
C0008502,SMB,APAC,email,2025-07-22,2025-12-02,134,2704.07,1781.82,922.25,0.34106,6,450.68,20.18
C0008582,SMB,APAC,email,2024-07-14,2024-10-02,81,457.8,223.11,234.69,0.512647,4,114.45,5.65
C0008586,Mid-Market,APAC,email,2024-08-16,2025-11-29,471,13183.21,8200.63,4982.58,0.377949,24,549.3,27.99
C0008625,SMB,North America,email,2024-08-11,2024-12-08,120,1539.32,986.2,553.12,0.359327,4,384.83,12.83
C0008629,Startup,LATAM,email,2024-09-12,2024-10-16,35,622.01,410.26,211.75,0.340429,2,311.0,17.77
C0008635,SMB,APAC,email,2023-07-30,2025-12-05,860,7628.17,4514.54,3113.63,0.408175,34,224.36,8.87
C0008639,Mid-Market,North America,email,2025-02-18,2025-11-17,273,9034.52,5815.54,3218.98,0.356298,16,564.66,33.09
C0008693,Mid-Market,North America,email,2023-01-26,2023-01-30,5,1125.63,650.91,474.72,0.421737,4,281.41,225.13
C0008702,Startup,APAC,email,2025-02-26,2025-06-15,110,793.5,545.72,247.78,0.312262,5,158.7,7.21
C0008711,SMB,APAC,email,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0008713,SMB,North America,email,2025-08-04,2025-08-10,7,291.15,161.46,129.69,0.44544,2,145.57,41.59
C0008728,SMB,North America,email,2024-09-13,2025-03-06,175,1869.44,1132.26,737.18,0.394332,8,233.68,10.68
C0008729,Enterprise,LATAM,email,2023-08-25,2023-12-29,127,55395.4,40584.9,14810.5,0.26736,13,4261.18,436.18
C0008736,Mid-Market,LATAM,email,2024-04-15,2024-06-24,71,6673.75,4334.75,2339.0,0.350478,7,953.39,94.0
C0008784,Mid-Market,EMEA,email,2024-03-24,2024-05-08,46,992.65,559.67,432.98,0.436186,5,198.53,21.58
C0008806,Startup,APAC,email,2025-05-07,2025-12-27,235,524.46,290.54,233.92,0.446021,5,104.89,2.23
C0008893,SMB,EMEA,email,2025-07-12,2025-12-26,168,1646.46,1141.61,504.85,0.306628,9,182.94,9.8
