experiment_id,customer_id,acquisition_channel,assignment,assigned_date,outcome_window_days,converted,pre_period_contribution,observed_contribution
EXP-PAID-SEARCH-2025H2,C0001580,paid_search,treatment,2025-07-13,90,False,60.32,0.0
EXP-PAID-SEARCH-2025H2,C0001589,paid_search,treatment,2025-07-10,90,False,84.87,0.0
EXP-PAID-SEARCH-2025H2,C0001597,paid_search,treatment,2025-07-08,90,True,141.38,110.94
EXP-PAID-SEARCH-2025H2,C0001599,paid_search,treatment,2025-07-23,90,False,136.91,0.0
EXP-PAID-SEARCH-2025H2,C0001611,paid_search,treatment,2025-07-04,90,True,70.21,88.67
EXP-PAID-SEARCH-2025H2,C0001612,paid_search,treatment,2025-07-21,90,False,288.4,0.0
EXP-PAID-SEARCH-2025H2,C0001627,paid_search,control,2025-07-10,90,False,152.41,0.0
EXP-PAID-SEARCH-2025H2,C0001631,paid_search,control,2025-07-19,90,True,228.59,292.15
EXP-PAID-SEARCH-2025H2,C0001650,paid_search,treatment,2025-07-17,90,False,72.97,0.0
EXP-PAID-SEARCH-2025H2,C0001661,paid_search,treatment,2025-07-15,90,False,88.56,0.0
EXP-PAID-SEARCH-2025H2,C0001665,paid_search,control,2025-07-18,90,False,87.14,0.0
EXP-PAID-SEARCH-2025H2,C0001669,paid_search,control,2025-07-28,90,False,251.45,0.0
EXP-PAID-SEARCH-2025H2,C0001670,paid_search,treatment,2025-07-24,90,True,69.32,64.08
EXP-PAID-SEARCH-2025H2,C0001671,paid_search,control,2025-07-27,90,False,76.66,0.0
EXP-PAID-SEARCH-2025H2,C0001679,paid_search,treatment,2025-07-17,90,False,119.35,0.0
EXP-PAID-SEARCH-2025H2,C0001693,paid_search,control,2025-07-06,90,True,108.24,64.26
EXP-PAID-SEARCH-2025H2,C0001696,paid_search,control,2025-07-24,90,True,69.09,31.85
EXP-PAID-SEARCH-2025H2,C0001703,paid_search,treatment,2025-07-08,90,False,117.06,0.0
EXP-PAID-SEARCH-2025H2,C0001719,paid_search,treatment,2025-07-10,90,True,510.94,577.84
EXP-PAID-SEARCH-2025H2,C0001723,paid_search,treatment,2025-07-03,90,False,43.28,0.0
EXP-PAID-SEARCH-2025H2,C0001724,paid_search,treatment,2025-07-23,90,False,120.47,0.0
EXP-PAID-SEARCH-2025H2,C0001732,paid_search,treatment,2025-07-04,90,False,46.03,0.0
EXP-PAID-SEARCH-2025H2,C0001735,paid_search,treatment,2025-07-06,90,False,132.25,0.0
EXP-PAID-SEARCH-2025H2,C0001743,paid_search,treatment,2025-07-02,90,False,91.48,0.0
EXP-PAID-SEARCH-2025H2,C0001754,paid_search,control,2025-07-22,90,True,219.68,182.49
EXP-PAID-SEARCH-2025H2,C0001761,paid_search,treatment,2025-07-09,90,False,406.01,0.0
EXP-PAID-SEARCH-2025H2,C0001771,paid_search,treatment,2025-07-10,90,False,88.7,0.0
EXP-PAID-SEARCH-2025H2,C0001775,paid_search,control,2025-07-08,90,False,127.34,0.0
EXP-PAID-SEARCH-2025H2,C0001783,paid_search,treatment,2025-07-02,90,False,88.75,0.0
EXP-PAID-SEARCH-2025H2,C0001784,paid_search,control,2025-07-15,90,False,51.9,0.0
EXP-PAID-SEARCH-2025H2,C0001789,paid_search,control,2025-07-28,90,False,335.6,0.0
EXP-PAID-SEARCH-2025H2,C0001795,paid_search,treatment,2025-07-08,90,True,210.39,342.84
EXP-PAID-SEARCH-2025H2,C0001801,paid_search,treatment,2025-07-14,90,False,124.37,0.0
EXP-PAID-SEARCH-2025H2,C0001802,paid_search,treatment,2025-07-15,90,False,87.75,0.0
EXP-PAID-SEARCH-2025H2,C0001804,paid_search,treatment,2025-07-07,90,False,92.15,0.0
EXP-PAID-SEARCH-2025H2,C0001809,paid_search,control,2025-07-05,90,True,51.72,27.08
EXP-PAID-SEARCH-2025H2,C0001816,paid_search,control,2025-07-19,90,True,74.75,41.49
EXP-PAID-SEARCH-2025H2,C0001822,paid_search,control,2025-07-25,90,False,97.81,0.0
EXP-PAID-SEARCH-2025H2,C0001832,paid_search,treatment,2025-07-19,90,True,350.67,657.09
EXP-PAID-SEARCH-2025H2,C0001836,paid_search,control,2025-07-07,90,True,302.24,398.16
EXP-PAID-SEARCH-2025H2,C0001843,paid_search,treatment,2025-07-07,90,True,1400.87,1511.44
EXP-PAID-SEARCH-2025H2,C0001845,paid_search,treatment,2025-07-11,90,True,563.33,740.88
EXP-PAID-SEARCH-2025H2,C0001867,paid_search,control,2025-07-26,90,False,308.09,0.0
EXP-PAID-SEARCH-2025H2,C0001868,paid_search,control,2025-07-12,90,False,67.89,0.0
EXP-PAID-SEARCH-2025H2,C0001872,paid_search,treatment,2025-07-01,90,False,120.99,0.0
EXP-PAID-SEARCH-2025H2,C0001877,paid_search,control,2025-07-10,90,False,431.08,0.0
EXP-PAID-SEARCH-2025H2,C0001892,paid_search,control,2025-07-02,90,True,333.24,321.77
EXP-PAID-SEARCH-2025H2,C0001899,paid_search,control,2025-07-16,90,True,89.96,86.51
EXP-PAID-SEARCH-2025H2,C0001900,paid_search,control,2025-07-10,90,True,54.1,52.05
EXP-PAID-SEARCH-2025H2,C0001901,paid_search,control,2025-07-20,90,False,74.15,0.0
EXP-PAID-SEARCH-2025H2,C0001905,paid_search,control,2025-07-19,90,False,158.97,0.0
EXP-PAID-SEARCH-2025H2,C0001926,paid_search,treatment,2025-07-25,90,True,138.24,146.46
EXP-PAID-SEARCH-2025H2,C0001931,paid_search,control,2025-07-24,90,False,388.63,0.0
EXP-PAID-SEARCH-2025H2,C0001950,paid_search,treatment,2025-07-09,90,False,352.74,0.0
EXP-PAID-SEARCH-2025H2,C0001961,paid_search,treatment,2025-07-06,90,False,172.71,0.0
EXP-PAID-SEARCH-2025H2,C0001962,paid_search,treatment,2025-07-15,90,False,120.64,0.0
EXP-PAID-SEARCH-2025H2,C0001984,paid_search,control,2025-07-01,90,False,174.68,0.0
EXP-PAID-SEARCH-2025H2,C0001986,paid_search,control,2025-07-09,90,True,62.58,37.71
EXP-PAID-SEARCH-2025H2,C0001987,paid_search,treatment,2025-07-13,90,False,350.29,0.0
EXP-PAID-SEARCH-2025H2,C0002002,paid_search,treatment,2025-07-01,90,False,552.53,0.0
EXP-PAID-SEARCH-2025H2,C0002019,paid_search,control,2025-07-25,90,False,151.43,0.0
EXP-PAID-SEARCH-2025H2,C0002025,paid_search,control,2025-07-13,90,True,286.6,223.46
EXP-PAID-SEARCH-2025H2,C0002050,paid_search,treatment,2025-07-06,90,True,166.92,186.95
EXP-PAID-SEARCH-2025H2,C0002051,paid_search,treatment,2025-07-14,90,False,47.68,0.0
EXP-PAID-SEARCH-2025H2,C0002058,paid_search,treatment,2025-07-24,90,True,986.46,490.25
EXP-PAID-SEARCH-2025H2,C0002060,paid_search,control,2025-07-05,90,False,471.99,0.0
EXP-PAID-SEARCH-2025H2,C0002065,paid_search,treatment,2025-07-20,90,False,154.38,0.0
EXP-PAID-SEARCH-2025H2,C0002077,paid_search,control,2025-07-08,90,True,76.49,48.66
EXP-PAID-SEARCH-2025H2,C0002079,paid_search,control,2025-07-16,90,False,76.76,0.0
EXP-PAID-SEARCH-2025H2,C0002083,paid_search,treatment,2025-07-26,90,False,153.87,0.0
EXP-PAID-SEARCH-2025H2,C0002092,paid_search,treatment,2025-07-08,90,False,278.86,0.0
EXP-PAID-SEARCH-2025H2,C0002097,paid_search,treatment,2025-07-03,90,True,259.18,218.84
EXP-PAID-SEARCH-2025H2,C0002099,paid_search,treatment,2025-07-18,90,False,72.58,0.0
EXP-PAID-SEARCH-2025H2,C0002106,paid_search,treatment,2025-07-02,90,False,189.5,0.0
EXP-PAID-SEARCH-2025H2,C0002117,paid_search,treatment,2025-07-27,90,True,197.31,155.32
EXP-PAID-SEARCH-2025H2,C0002124,paid_search,control,2025-07-18,90,False,133.43,0.0
EXP-PAID-SEARCH-2025H2,C0002128,paid_search,control,2025-07-04,90,False,130.72,0.0
EXP-PAID-SEARCH-2025H2,C0002129,paid_search,control,2025-07-13,90,False,101.1,0.0
EXP-PAID-SEARCH-2025H2,C0002131,paid_search,treatment,2025-07-25,90,False,167.08,0.0
EXP-PAID-SEARCH-2025H2,C0002133,paid_search,treatment,2025-07-26,90,True,271.26,587.83
EXP-PAID-SEARCH-2025H2,C0002140,paid_search,treatment,2025-07-07,90,False,124.86,0.0
EXP-PAID-SEARCH-2025H2,C0002147,paid_search,treatment,2025-07-22,90,True,144.9,90.56
EXP-PAID-SEARCH-2025H2,C0002148,paid_search,treatment,2025-07-04,90,False,193.01,0.0
EXP-PAID-SEARCH-2025H2,C0002151,paid_search,treatment,2025-07-18,90,False,171.51,0.0
EXP-PAID-SEARCH-2025H2,C0002153,paid_search,control,2025-07-07,90,False,329.76,0.0
EXP-PAID-SEARCH-2025H2,C0002159,paid_search,control,2025-07-18,90,False,62.54,0.0
EXP-PAID-SEARCH-2025H2,C0002163,paid_search,treatment,2025-07-05,90,True,113.85,85.42
EXP-PAID-SEARCH-2025H2,C0002181,paid_search,control,2025-07-02,90,False,70.49,0.0
EXP-PAID-SEARCH-2025H2,C0002182,paid_search,treatment,2025-07-21,90,False,265.81,0.0
EXP-PAID-SEARCH-2025H2,C0002189,paid_search,control,2025-07-22,90,True,103.16,82.06
EXP-PAID-SEARCH-2025H2,C0002192,paid_search,treatment,2025-07-17,90,True,110.45,81.83
EXP-PAID-SEARCH-2025H2,C0002197,paid_search,control,2025-07-17,90,True,101.34,79.91
EXP-PAID-SEARCH-2025H2,C0002198,paid_search,control,2025-07-04,90,False,105.06,0.0
EXP-PAID-SEARCH-2025H2,C0002199,paid_search,control,2025-07-21,90,False,92.46,0.0
EXP-PAID-SEARCH-2025H2,C0002200,paid_search,control,2025-07-20,90,True,363.48,426.62
EXP-PAID-SEARCH-2025H2,C0002202,paid_search,treatment,2025-07-27,90,False,116.65,0.0
EXP-PAID-SEARCH-2025H2,C0002204,paid_search,treatment,2025-07-18,90,False,286.99,0.0
EXP-PAID-SEARCH-2025H2,C0002206,paid_search,control,2025-07-16,90,False,234.68,0.0
EXP-PAID-SEARCH-2025H2,C0002214,paid_search,control,2025-07-14,90,False,269.69,0.0
EXP-PAID-SEARCH-2025H2,C0002215,paid_search,treatment,2025-07-28,90,True,251.56,176.13
EXP-PAID-SEARCH-2025H2,C0002216,paid_search,treatment,2025-07-08,90,False,144.82,0.0
EXP-PAID-SEARCH-2025H2,C0002223,paid_search,treatment,2025-07-01,90,False,82.27,0.0
EXP-PAID-SEARCH-2025H2,C0002225,paid_search,treatment,2025-07-13,90,False,357.51,0.0
EXP-PAID-SEARCH-2025H2,C0002231,paid_search,control,2025-07-19,90,False,83.9,0.0
EXP-PAID-SEARCH-2025H2,C0002233,paid_search,treatment,2025-07-22,90,True,72.48,106.05
EXP-PAID-SEARCH-2025H2,C0002242,paid_search,treatment,2025-07-26,90,False,66.88,0.0
EXP-PAID-SEARCH-2025H2,C0002249,paid_search,control,2025-07-24,90,False,58.49,0.0
EXP-PAID-SEARCH-2025H2,C0002254,paid_search,control,2025-07-14,90,True,66.81,65.97
EXP-PAID-SEARCH-2025H2,C0002256,paid_search,control,2025-07-17,90,False,56.47,0.0
EXP-PAID-SEARCH-2025H2,C0002265,paid_search,control,2025-07-06,90,False,141.25,0.0
EXP-PAID-SEARCH-2025H2,C0002266,paid_search,control,2025-07-08,90,False,399.11,0.0
EXP-PAID-SEARCH-2025H2,C0002269,paid_search,control,2025-07-08,90,False,80.42,0.0
EXP-PAID-SEARCH-2025H2,C0002270,paid_search,control,2025-07-05,90,True,59.56,29.19
EXP-PAID-SEARCH-2025H2,C0002274,paid_search,control,2025-07-13,90,False,75.34,0.0
EXP-PAID-SEARCH-2025H2,C0002275,paid_search,control,2025-07-22,90,False,431.04,0.0
EXP-PAID-SEARCH-2025H2,C0002277,paid_search,treatment,2025-07-04,90,True,102.85,154.51
EXP-PAID-SEARCH-2025H2,C0002278,paid_search,control,2025-07-24,90,False,62.84,0.0
EXP-PAID-SEARCH-2025H2,C0002284,paid_search,treatment,2025-07-27,90,False,49.59,0.0
EXP-PAID-SEARCH-2025H2,C0002293,paid_search,treatment,2025-07-16,90,False,117.95,0.0
EXP-PAID-SEARCH-2025H2,C0002309,paid_search,control,2025-07-07,90,True,371.22,178.19
EXP-PAID-SEARCH-2025H2,C0002318,paid_search,control,2025-07-15,90,True,132.89,136.55
EXP-PAID-SEARCH-2025H2,C0002320,paid_search,control,2025-07-11,90,False,55.32,0.0
EXP-PAID-SEARCH-2025H2,C0002328,paid_search,treatment,2025-07-03,90,False,119.23,0.0
EXP-PAID-SEARCH-2025H2,C0002335,paid_search,treatment,2025-07-01,90,False,49.18,0.0
EXP-PAID-SEARCH-2025H2,C0002336,paid_search,treatment,2025-07-28,90,True,118.48,103.0
EXP-PAID-SEARCH-2025H2,C0002337,paid_search,control,2025-07-08,90,False,217.64,0.0
EXP-PAID-SEARCH-2025H2,C0002340,paid_search,control,2025-07-19,90,True,83.34,42.85
EXP-PAID-SEARCH-2025H2,C0002342,paid_search,treatment,2025-07-22,90,True,231.67,194.14
EXP-PAID-SEARCH-2025H2,C0002344,paid_search,control,2025-07-14,90,False,87.55,0.0
EXP-PAID-SEARCH-2025H2,C0002348,paid_search,control,2025-07-09,90,False,562.91,0.0
EXP-PAID-SEARCH-2025H2,C0002353,paid_search,control,2025-07-08,90,False,54.62,0.0
EXP-PAID-SEARCH-2025H2,C0002354,paid_search,treatment,2025-07-18,90,False,70.35,0.0
EXP-PAID-SEARCH-2025H2,C0002359,paid_search,treatment,2025-07-01,90,False,40.32,0.0
EXP-PAID-SEARCH-2025H2,C0002360,paid_search,treatment,2025-07-07,90,False,288.78,0.0
EXP-PAID-SEARCH-2025H2,C0002367,paid_search,control,2025-07-21,90,True,75.07,65.53
EXP-PAID-SEARCH-2025H2,C0002375,paid_search,control,2025-07-27,90,False,154.15,0.0
EXP-PAID-SEARCH-2025H2,C0002376,paid_search,control,2025-07-19,90,False,78.68,0.0
EXP-PAID-SEARCH-2025H2,C0002411,paid_search,treatment,2025-07-22,90,False,59.91,0.0
EXP-PAID-SEARCH-2025H2,C0002412,paid_search,control,2025-07-07,90,False,59.08,0.0
EXP-PAID-SEARCH-2025H2,C0002425,paid_search,control,2025-07-10,90,False,265.41,0.0
EXP-PAID-SEARCH-2025H2,C0002432,paid_search,control,2025-07-07,90,True,427.19,342.46
EXP-PAID-SEARCH-2025H2,C0002438,paid_search,treatment,2025-07-13,90,True,293.26,446.73
EXP-PAID-SEARCH-2025H2,C0002444,paid_search,control,2025-07-14,90,False,98.02,0.0
EXP-PAID-SEARCH-2025H2,C0002446,paid_search,treatment,2025-07-06,90,True,147.43,97.71
EXP-PAID-SEARCH-2025H2,C0002454,paid_search,treatment,2025-07-06,90,False,137.89,0.0
EXP-PAID-SEARCH-2025H2,C0002458,paid_search,control,2025-07-02,90,False,377.97,0.0
EXP-PAID-SEARCH-2025H2,C0002474,paid_search,control,2025-07-13,90,False,196.9,0.0
EXP-PAID-SEARCH-2025H2,C0002475,paid_search,treatment,2025-07-10,90,True,313.25,289.65
EXP-PAID-SEARCH-2025H2,C0002476,paid_search,control,2025-07-16,90,True,326.25,101.38
EXP-PAID-SEARCH-2025H2,C0002477,paid_search,control,2025-07-16,90,False,708.24,0.0
EXP-PAID-SEARCH-2025H2,C0002483,paid_search,control,2025-07-09,90,False,64.17,0.0
EXP-PAID-SEARCH-2025H2,C0002492,paid_search,control,2025-07-20,90,False,149.98,0.0
EXP-PAID-SEARCH-2025H2,C0002494,paid_search,control,2025-07-11,90,False,675.71,0.0
EXP-PAID-SEARCH-2025H2,C0002497,paid_search,treatment,2025-07-25,90,True,257.66,102.9
EXP-PAID-SEARCH-2025H2,C0002514,paid_search,control,2025-07-11,90,False,72.39,0.0
EXP-PAID-SEARCH-2025H2,C0002519,paid_search,treatment,2025-07-04,90,False,743.47,0.0
EXP-PAID-SEARCH-2025H2,C0002522,paid_search,control,2025-07-10,90,False,77.58,0.0
EXP-PAID-SEARCH-2025H2,C0002524,paid_search,control,2025-07-27,90,False,68.38,0.0
EXP-PAID-SEARCH-2025H2,C0002532,paid_search,control,2025-07-09,90,False,67.88,0.0
EXP-PAID-SEARCH-2025H2,C0002533,paid_search,control,2025-07-07,90,False,161.77,0.0
EXP-PAID-SEARCH-2025H2,C0002535,paid_search,control,2025-07-24,90,False,141.01,0.0
EXP-PAID-SEARCH-2025H2,C0002536,paid_search,treatment,2025-07-13,90,True,95.02,77.63
EXP-PAID-SEARCH-2025H2,C0002542,paid_search,treatment,2025-07-26,90,False,135.7,0.0
EXP-PAID-SEARCH-2025H2,C0002551,paid_search,treatment,2025-07-12,90,False,76.24,0.0
EXP-PAID-SEARCH-2025H2,C0002554,paid_search,treatment,2025-07-26,90,False,164.7,0.0
EXP-PAID-SEARCH-2025H2,C0002557,paid_search,control,2025-07-06,90,False,61.72,0.0
EXP-PAID-SEARCH-2025H2,C0002564,paid_search,treatment,2025-07-28,90,False,436.09,0.0
EXP-PAID-SEARCH-2025H2,C0002565,paid_search,control,2025-07-14,90,False,200.97,0.0
EXP-PAID-SEARCH-2025H2,C0002589,paid_search,control,2025-07-08,90,True,110.73,158.94
EXP-PAID-SEARCH-2025H2,C0002592,paid_search,treatment,2025-07-07,90,True,96.31,129.94
EXP-PAID-SEARCH-2025H2,C0002605,paid_search,treatment,2025-07-25,90,True,67.03,62.76
EXP-PAID-SEARCH-2025H2,C0002606,paid_search,treatment,2025-07-06,90,False,145.51,0.0
EXP-PAID-SEARCH-2025H2,C0002610,paid_search,control,2025-07-24,90,True,819.64,485.35
EXP-PAID-SEARCH-2025H2,C0002611,paid_search,treatment,2025-07-07,90,False,107.44,0.0
EXP-PAID-SEARCH-2025H2,C0002616,paid_search,control,2025-07-05,90,False,55.23,0.0
EXP-PAID-SEARCH-2025H2,C0002618,paid_search,control,2025-07-28,90,True,271.84,329.0
EXP-PAID-SEARCH-2025H2,C0002620,paid_search,control,2025-07-19,90,True,113.8,157.09
EXP-PAID-SEARCH-2025H2,C0002633,paid_search,treatment,2025-07-01,90,True,68.66,54.68
EXP-PAID-SEARCH-2025H2,C0002634,paid_search,control,2025-07-10,90,False,232.65,0.0
EXP-PAID-SEARCH-2025H2,C0002642,paid_search,control,2025-07-16,90,False,659.05,0.0
EXP-PAID-SEARCH-2025H2,C0002646,paid_search,treatment,2025-07-15,90,False,62.87,0.0
EXP-PAID-SEARCH-2025H2,C0002655,paid_search,control,2025-07-02,90,False,166.21,0.0
EXP-PAID-SEARCH-2025H2,C0002659,paid_search,treatment,2025-07-04,90,False,48.05,0.0
EXP-PAID-SEARCH-2025H2,C0002675,paid_search,control,2025-07-08,90,False,104.02,0.0
EXP-PAID-SEARCH-2025H2,C0002676,paid_search,treatment,2025-07-15,90,True,126.35,191.77
EXP-PAID-SEARCH-2025H2,C0002687,paid_search,control,2025-07-24,90,False,676.7,0.0
EXP-PAID-SEARCH-2025H2,C0002693,paid_search,treatment,2025-07-18,90,True,52.31,38.8
EXP-PAID-SEARCH-2025H2,C0002705,paid_search,control,2025-07-03,90,False,135.75,0.0
EXP-PAID-SEARCH-2025H2,C0002708,paid_search,control,2025-07-08,90,False,79.63,0.0
EXP-PAID-SEARCH-2025H2,C0002712,paid_search,control,2025-07-23,90,False,66.35,0.0
EXP-PAID-SEARCH-2025H2,C0002713,paid_search,control,2025-07-09,90,False,119.33,0.0
EXP-PAID-SEARCH-2025H2,C0002726,paid_search,control,2025-07-16,90,True,131.34,159.3
EXP-PAID-SEARCH-2025H2,C0002734,paid_search,control,2025-07-18,90,True,145.41,196.14
EXP-PAID-SEARCH-2025H2,C0002748,paid_search,control,2025-07-13,90,False,88.14,0.0
EXP-PAID-SEARCH-2025H2,C0002763,paid_search,control,2025-07-01,90,False,73.51,0.0
EXP-PAID-SEARCH-2025H2,C0002766,paid_search,control,2025-07-04,90,True,954.66,951.78
EXP-PAID-SEARCH-2025H2,C0002775,paid_search,treatment,2025-07-11,90,False,265.64,0.0
EXP-PAID-SEARCH-2025H2,C0002777,paid_search,control,2025-07-21,90,False,157.07,0.0
EXP-PAID-SEARCH-2025H2,C0002781,paid_search,control,2025-07-14,90,False,164.58,0.0
EXP-PAID-SEARCH-2025H2,C0002786,paid_search,control,2025-07-28,90,False,116.94,0.0
EXP-PAID-SEARCH-2025H2,C0002790,paid_search,control,2025-07-17,90,False,105.04,0.0
EXP-PAID-SEARCH-2025H2,C0002794,paid_search,treatment,2025-07-13,90,True,539.02,509.13
EXP-PAID-SEARCH-2025H2,C0002799,paid_search,control,2025-07-19,90,False,131.13,0.0
EXP-PAID-SEARCH-2025H2,C0002809,paid_search,treatment,2025-07-27,90,False,68.19,0.0
EXP-PAID-SEARCH-2025H2,C0002818,paid_search,treatment,2025-07-17,90,False,445.73,0.0
EXP-PAID-SEARCH-2025H2,C0002828,paid_search,treatment,2025-07-28,90,False,271.37,0.0
EXP-PAID-SEARCH-2025H2,C0002829,paid_search,treatment,2025-07-02,90,False,198.17,0.0
EXP-PAID-SEARCH-2025H2,C0002831,paid_search,treatment,2025-07-01,90,False,102.02,0.0
EXP-PAID-SEARCH-2025H2,C0002840,paid_search,control,2025-07-03,90,False,533.08,0.0
EXP-PAID-SEARCH-2025H2,C0002849,paid_search,control,2025-07-18,90,False,90.06,0.0
EXP-PAID-SEARCH-2025H2,C0002851,paid_search,control,2025-07-16,90,False,103.07,0.0
EXP-PAID-SEARCH-2025H2,C0002852,paid_search,treatment,2025-07-02,90,False,290.4,0.0
EXP-PAID-SEARCH-2025H2,C0002869,paid_search,treatment,2025-07-26,90,False,99.9,0.0
EXP-PAID-SEARCH-2025H2,C0002870,paid_search,treatment,2025-07-12,90,True,205.55,182.94
EXP-PAID-SEARCH-2025H2,C0002874,paid_search,treatment,2025-07-09,90,False,107.98,0.0
EXP-PAID-SEARCH-2025H2,C0002878,paid_search,treatment,2025-07-12,90,False,240.05,0.0
EXP-PAID-SEARCH-2025H2,C0002879,paid_search,treatment,2025-07-02,90,True,198.7,96.04
EXP-PAID-SEARCH-2025H2,C0002892,paid_search,control,2025-07-08,90,False,86.99,0.0
EXP-PAID-SEARCH-2025H2,C0002895,paid_search,control,2025-07-22,90,False,122.18,0.0
EXP-PAID-SEARCH-2025H2,C0002896,paid_search,treatment,2025-07-19,90,True,118.32,118.84
EXP-PAID-SEARCH-2025H2,C0002901,paid_search,control,2025-07-12,90,False,79.93,0.0
EXP-PAID-SEARCH-2025H2,C0002925,paid_search,control,2025-07-23,90,False,170.05,0.0
EXP-PAID-SEARCH-2025H2,C0002933,paid_search,control,2025-07-17,90,False,321.96,0.0
EXP-PAID-SEARCH-2025H2,C0002943,paid_search,treatment,2025-07-10,90,False,408.6,0.0
EXP-PAID-SEARCH-2025H2,C0002960,paid_search,control,2025-07-04,90,False,324.25,0.0
EXP-PAID-SEARCH-2025H2,C0002962,paid_search,treatment,2025-07-03,90,False,57.48,0.0
EXP-PAID-SEARCH-2025H2,C0002965,paid_search,control,2025-07-01,90,False,402.75,0.0
EXP-PAID-SEARCH-2025H2,C0002966,paid_search,control,2025-07-02,90,False,263.6,0.0
EXP-PAID-SEARCH-2025H2,C0002975,paid_search,treatment,2025-07-16,90,False,320.76,0.0
EXP-PAID-SEARCH-2025H2,C0002976,paid_search,treatment,2025-07-04,90,True,437.61,532.24
EXP-PAID-SEARCH-2025H2,C0002979,paid_search,control,2025-07-03,90,False,195.82,0.0
EXP-PAID-SEARCH-2025H2,C0002984,paid_search,control,2025-07-25,90,False,90.94,0.0
EXP-PAID-SEARCH-2025H2,C0002985,paid_search,control,2025-07-13,90,True,178.0,99.41
EXP-PAID-SEARCH-2025H2,C0002987,paid_search,treatment,2025-07-19,90,False,210.57,0.0
EXP-PAID-SEARCH-2025H2,C0002992,paid_search,treatment,2025-07-12,90,False,289.11,0.0
EXP-PAID-SEARCH-2025H2,C0002997,paid_search,treatment,2025-07-14,90,True,288.52,368.32
EXP-PAID-SEARCH-2025H2,C0003007,paid_search,treatment,2025-07-24,90,True,63.96,50.08
EXP-PAID-SEARCH-2025H2,C0003012,paid_search,control,2025-07-05,90,False,154.58,0.0
EXP-PAID-SEARCH-2025H2,C0003014,paid_search,control,2025-07-20,90,False,66.38,0.0
EXP-PAID-SEARCH-2025H2,C0003020,paid_search,control,2025-07-09,90,False,72.05,0.0
EXP-PAID-SEARCH-2025H2,C0003024,paid_search,control,2025-07-15,90,False,83.08,0.0
EXP-PAID-SEARCH-2025H2,C0003034,paid_search,control,2025-07-06,90,True,404.54,301.2
EXP-PAID-SEARCH-2025H2,C0003044,paid_search,control,2025-07-08,90,False,77.73,0.0
EXP-PAID-SEARCH-2025H2,C0003045,paid_search,treatment,2025-07-04,90,True,441.24,371.3
EXP-PAID-SEARCH-2025H2,C0003053,paid_search,treatment,2025-07-24,90,False,226.89,0.0
EXP-PAID-SEARCH-2025H2,C0003061,paid_search,treatment,2025-07-10,90,True,299.87,180.48
EXP-PAID-SEARCH-2025H2,C0003067,paid_search,control,2025-07-23,90,True,101.44,105.62
EXP-PAID-SEARCH-2025H2,C0003072,paid_search,treatment,2025-07-25,90,False,102.06,0.0
EXP-PAID-SEARCH-2025H2,C0003074,paid_search,control,2025-07-22,90,False,287.35,0.0
EXP-PAID-SEARCH-2025H2,C0003079,paid_search,control,2025-07-20,90,True,245.45,134.96
EXP-PAID-SEARCH-2025H2,C0003088,paid_search,treatment,2025-07-22,90,True,124.32,175.64
EXP-PAID-SEARCH-2025H2,C0003101,paid_search,treatment,2025-07-23,90,True,45.84,47.82
EXP-PAID-SEARCH-2025H2,C0003110,paid_search,treatment,2025-07-21,90,False,83.03,0.0
EXP-PAID-SEARCH-2025H2,C0003114,paid_search,control,2025-07-09,90,False,99.02,0.0
EXP-PAID-SEARCH-2025H2,C0003119,paid_search,treatment,2025-07-14,90,False,92.22,0.0
EXP-PAID-SEARCH-2025H2,C0003129,paid_search,control,2025-07-05,90,True,174.73,83.34
EXP-PAID-SEARCH-2025H2,C0003132,paid_search,control,2025-07-13,90,False,212.13,0.0
EXP-PAID-SEARCH-2025H2,C0003151,paid_search,treatment,2025-07-22,90,False,74.25,0.0
EXP-PAID-SEARCH-2025H2,C0003156,paid_search,control,2025-07-22,90,False,65.74,0.0
EXP-PAID-SEARCH-2025H2,C0003161,paid_search,treatment,2025-07-07,90,False,48.92,0.0
EXP-PAID-SEARCH-2025H2,C0003165,paid_search,treatment,2025-07-17,90,False,57.06,0.0
EXP-PAID-SEARCH-2025H2,C0003192,paid_search,control,2025-07-04,90,False,90.12,0.0
EXP-PAID-SEARCH-2025H2,C0003195,paid_search,treatment,2025-07-19,90,False,52.92,0.0
