touchpoint_id,customer_id,touchpoint_date,acquisition_channel,touchpoint_order,is_conversion_touch
TP000021706,C0000233,2025-11-03,social_ads,1,False
TP000021707,C0000233,2025-11-21,referral,2,False
TP000021708,C0000233,2025-11-22,partners,3,False
TP000021709,C0000233,2025-12-05,referral,4,True
TP000013483,C0000234,2025-02-13,email,1,False
TP000013484,C0000234,2025-03-07,partners,2,True
TP000020972,C0000235,2025-09-19,referral,1,False
TP000020973,C0000235,2025-10-26,organic,2,False
TP000020974,C0000235,2025-11-13,paid_search,3,True
TP000018152,C0000236,2025-06-18,social_ads,1,False
TP000018153,C0000236,2025-06-20,social_ads,2,False
TP000018154,C0000236,2025-07-08,referral,3,False
TP000018155,C0000236,2025-08-10,social_ads,4,True
TP000010626,C0000237,2024-11-17,social_ads,1,True
TP000017666,C0000238,2025-05-28,social_ads,1,False
TP000017667,C0000238,2025-06-19,organic,2,False
TP000017668,C0000238,2025-07-23,organic,3,True
TP000000419,C0000239,2022-12-20,social_ads,1,False
TP000000420,C0000239,2023-01-03,referral,2,False
TP000000421,C0000239,2023-01-12,social_ads,3,False
TP000000422,C0000239,2023-02-03,organic,4,True
TP000002358,C0000240,2023-07-22,email,1,True
TP000018713,C0000241,2025-08-09,partners,1,False
TP000018714,C0000241,2025-08-25,social_ads,2,True
TP000017959,C0000242,2025-08-05,referral,1,True
TP000005262,C0000243,2024-01-06,paid_search,1,False
TP000005263,C0000243,2024-01-26,organic,2,False
TP000005264,C0000243,2024-02-15,paid_search,3,True
TP000012036,C0000244,2024-12-16,referral,1,False
TP000012037,C0000244,2025-01-17,paid_search,2,True
TP000013735,C0000245,2025-02-09,partners,1,False
TP000013736,C0000245,2025-03-05,partners,2,False
TP000013737,C0000245,2025-03-08,social_ads,3,False
TP000013738,C0000245,2025-03-13,social_ads,4,True
TP000019526,C0000246,2025-08-05,email,1,False
TP000019527,C0000246,2025-08-17,email,2,False
TP000019528,C0000246,2025-09-01,paid_search,3,False
TP000019529,C0000246,2025-09-30,referral,4,True
TP000013695,C0000247,2025-01-22,social_ads,1,False
TP000013696,C0000247,2025-02-16,referral,2,False
TP000013697,C0000247,2025-02-28,social_ads,3,False
TP000013698,C0000247,2025-03-16,social_ads,4,True
TP000009353,C0000248,2024-09-10,social_ads,1,True
TP000008527,C0000249,2024-06-04,paid_search,1,False
TP000008528,C0000249,2024-06-05,partners,2,False
TP000008529,C0000249,2024-06-17,email,3,False
TP000008530,C0000249,2024-07-22,referral,4,True
TP000009716,C0000250,2024-08-31,partners,1,False
TP000009717,C0000250,2024-09-29,organic,2,True
TP000014726,C0000251,2025-03-05,partners,1,False
TP000014727,C0000251,2025-03-15,email,2,False
TP000014728,C0000251,2025-04-05,organic,3,False
TP000014729,C0000251,2025-04-19,paid_search,4,True
TP000019511,C0000252,2025-08-14,referral,1,False
TP000019512,C0000252,2025-08-19,email,2,False
TP000019513,C0000252,2025-09-07,paid_search,3,False
TP000019514,C0000252,2025-09-29,social_ads,4,True
TP000010353,C0000253,2024-10-13,social_ads,1,False
TP000010354,C0000253,2024-10-26,organic,2,True
TP000005635,C0000254,2024-01-06,paid_search,1,False
TP000005636,C0000254,2024-01-10,referral,2,False
TP000005637,C0000254,2024-01-25,paid_search,3,False
TP000005638,C0000254,2024-03-02,organic,4,True
TP000005361,C0000255,2024-02-01,social_ads,1,False
TP000005362,C0000255,2024-02-08,social_ads,2,False
TP000005363,C0000255,2024-02-13,organic,3,True
TP000016821,C0000256,2025-05-17,organic,1,False
TP000016822,C0000256,2025-05-27,paid_search,2,False
TP000016823,C0000256,2025-06-14,organic,3,False
TP000016824,C0000256,2025-06-24,paid_search,4,True
TP000018379,C0000257,2025-07-04,paid_search,1,False
TP000018380,C0000257,2025-08-10,social_ads,2,False
TP000018381,C0000257,2025-08-14,referral,3,True
TP000002264,C0000258,2023-07-10,partners,1,True
TP000001533,C0000259,2023-03-13,email,1,False
TP000001534,C0000259,2023-05-03,social_ads,2,True
TP000013421,C0000260,2025-02-09,email,1,False
TP000013422,C0000260,2025-02-13,social_ads,2,False
TP000013423,C0000260,2025-02-23,partners,3,False
TP000013424,C0000260,2025-03-05,social_ads,4,True
TP000003164,C0000261,2023-10-01,email,1,True
TP000018582,C0000262,2025-08-27,paid_search,1,True
TP000007076,C0000263,2024-03-21,organic,1,False
TP000007077,C0000263,2024-05-13,organic,2,True
TP000003124,C0000264,2023-08-05,referral,1,False
TP000003125,C0000264,2023-09-25,partners,2,True
TP000020697,C0000265,2025-09-15,partners,1,False
TP000020698,C0000265,2025-11-07,paid_search,2,True
TP000003685,C0000266,2023-09-19,social_ads,1,False
TP000003686,C0000266,2023-09-19,social_ads,2,False
TP000003687,C0000266,2023-10-18,social_ads,3,False
TP000003688,C0000266,2023-11-01,organic,4,True
TP000006488,C0000267,2024-03-06,paid_search,1,False
TP000006489,C0000267,2024-03-28,email,2,False
TP000006490,C0000267,2024-03-30,email,3,False
TP000006491,C0000267,2024-04-13,social_ads,4,True
TP000003341,C0000268,2023-08-25,social_ads,1,False
TP000003342,C0000268,2023-10-17,partners,2,True
TP000002514,C0000269,2023-06-16,email,1,False
TP000002515,C0000269,2023-06-17,referral,2,False
TP000002516,C0000269,2023-07-12,organic,3,False
TP000002517,C0000269,2023-08-03,partners,4,True
TP000000481,C0000270,2022-12-18,organic,1,False
TP000000482,C0000270,2022-12-26,social_ads,2,False
TP000000483,C0000270,2022-12-30,organic,3,False
TP000000484,C0000270,2023-02-08,partners,4,True
TP000001309,C0000271,2023-04-12,paid_search,1,True
TP000003907,C0000272,2023-11-03,email,1,False
TP000003908,C0000272,2023-11-08,social_ads,2,False
TP000003909,C0000272,2023-11-11,organic,3,False
TP000003910,C0000272,2023-11-17,organic,4,True
TP000001270,C0000273,2023-03-14,paid_search,1,False
TP000001271,C0000273,2023-04-04,social_ads,2,False
TP000001272,C0000273,2023-04-07,social_ads,3,False
TP000001273,C0000273,2023-04-09,partners,4,True
TP000013357,C0000274,2025-02-07,social_ads,1,False
TP000013358,C0000274,2025-02-12,paid_search,2,False
TP000013359,C0000274,2025-02-28,paid_search,3,False
TP000013360,C0000274,2025-03-05,referral,4,True
TP000015430,C0000275,2025-05-11,referral,1,True
TP000008991,C0000276,2024-06-24,organic,1,False
TP000008992,C0000276,2024-08-16,paid_search,2,True
TP000007252,C0000277,2024-04-17,email,1,False
TP000007253,C0000277,2024-04-22,social_ads,2,False
TP000007254,C0000277,2024-05-09,email,3,False
TP000007255,C0000277,2024-05-20,partners,4,True
TP000011430,C0000278,2024-12-04,paid_search,1,False
TP000011431,C0000278,2024-12-15,organic,2,False
TP000011432,C0000278,2024-12-19,paid_search,3,True
TP000019651,C0000279,2025-08-07,partners,1,False
TP000019652,C0000279,2025-08-08,email,2,False
TP000019653,C0000279,2025-09-19,referral,3,False
TP000019654,C0000279,2025-10-05,social_ads,4,True
TP000019192,C0000280,2025-08-09,paid_search,1,False
TP000019193,C0000280,2025-09-08,referral,2,False
TP000019194,C0000280,2025-09-15,partners,3,True
TP000001022,C0000281,2023-03-25,partners,1,True
TP000004075,C0000282,2023-11-20,referral,1,False
TP000004076,C0000282,2023-12-01,email,2,True
TP000005354,C0000283,2023-12-29,paid_search,1,False
TP000005355,C0000283,2024-01-08,referral,2,False
TP000005356,C0000283,2024-02-14,social_ads,3,True
TP000005687,C0000284,2024-01-26,email,1,False
TP000005688,C0000284,2024-02-11,referral,2,False
TP000005689,C0000284,2024-02-19,paid_search,3,False
TP000005690,C0000284,2024-03-03,paid_search,4,True
TP000012934,C0000285,2025-02-14,referral,1,True
TP000009464,C0000286,2024-07-26,email,1,False
TP000009465,C0000286,2024-08-20,social_ads,2,False
TP000009466,C0000286,2024-09-17,paid_search,3,True
TP000001159,C0000287,2023-02-20,partners,1,False
TP000001160,C0000287,2023-03-30,email,2,False
TP000001161,C0000287,2023-03-30,partners,3,False
TP000001162,C0000287,2023-04-06,partners,4,True
TP000008504,C0000288,2024-06-11,referral,1,False
TP000008505,C0000288,2024-06-25,social_ads,2,False
TP000008506,C0000288,2024-07-25,referral,3,True
TP000011902,C0000289,2025-01-06,social_ads,1,True
TP000002200,C0000290,2023-07-04,paid_search,1,True
TP000018769,C0000291,2025-08-24,paid_search,1,False
TP000018770,C0000291,2025-09-04,social_ads,2,True
TP000001247,C0000292,2023-03-16,email,1,False
TP000001248,C0000292,2023-04-11,partners,2,True
TP000020808,C0000293,2025-11-06,organic,1,True
TP000002148,C0000294,2023-05-17,partners,1,False
TP000002149,C0000294,2023-05-23,organic,2,False
TP000002150,C0000294,2023-07-02,paid_search,3,True
TP000018992,C0000295,2025-07-27,referral,1,False
TP000018993,C0000295,2025-08-16,social_ads,2,False
TP000018994,C0000295,2025-08-29,social_ads,3,False
TP000018995,C0000295,2025-09-12,paid_search,4,True
TP000020268,C0000296,2025-09-06,email,1,False
TP000020269,C0000296,2025-10-22,social_ads,2,True
TP000021983,C0000297,2025-10-27,paid_search,1,False
TP000021984,C0000297,2025-11-29,paid_search,2,False
TP000021985,C0000297,2025-12-09,partners,3,False
TP000021986,C0000297,2025-12-16,paid_search,4,True
TP000018114,C0000298,2025-06-26,paid_search,1,False
TP000018115,C0000298,2025-08-08,partners,2,True
TP000017544,C0000299,2025-06-17,paid_search,1,False
TP000017545,C0000299,2025-07-11,partners,2,False
TP000017546,C0000299,2025-07-18,referral,3,True
TP000014527,C0000300,2025-04-03,paid_search,1,False
TP000014528,C0000300,2025-04-15,paid_search,2,True
TP000017563,C0000301,2025-06-04,partners,1,False
TP000017564,C0000301,2025-06-26,social_ads,2,False
TP000017565,C0000301,2025-07-15,partners,3,False
TP000017566,C0000301,2025-07-16,organic,4,True
TP000002916,C0000302,2023-07-16,paid_search,1,False
TP000002917,C0000302,2023-08-26,email,2,False
TP000002918,C0000302,2023-09-09,social_ads,3,True
TP000012169,C0000303,2024-11-29,paid_search,1,False
TP000012170,C0000303,2025-01-11,social_ads,2,False
TP000012171,C0000303,2025-01-22,paid_search,3,True
TP000011710,C0000304,2024-11-28,paid_search,1,False
TP000011711,C0000304,2024-12-22,partners,2,False
TP000011712,C0000304,2025-01-03,referral,3,True
TP000019317,C0000305,2025-09-14,social_ads,1,False
TP000019318,C0000305,2025-09-22,paid_search,2,True
TP000010534,C0000306,2024-10-02,social_ads,1,False
TP000010535,C0000306,2024-10-07,email,2,False
TP000010536,C0000306,2024-10-11,paid_search,3,False
TP000010537,C0000306,2024-11-10,social_ads,4,True
TP000008764,C0000307,2024-06-23,partners,1,False
TP000008765,C0000307,2024-06-27,paid_search,2,False
TP000008766,C0000307,2024-07-11,referral,3,False
TP000008767,C0000307,2024-08-09,organic,4,True
TP000014453,C0000308,2025-02-16,email,1,False
TP000014454,C0000308,2025-03-26,paid_search,2,False
TP000014455,C0000308,2025-03-27,organic,3,False
TP000014456,C0000308,2025-04-05,partners,4,True
TP000006079,C0000309,2024-02-21,email,1,False
TP000006080,C0000309,2024-03-21,social_ads,2,True
TP000003027,C0000310,2023-07-27,organic,1,False
TP000003028,C0000310,2023-08-14,paid_search,2,False
TP000003029,C0000310,2023-09-06,paid_search,3,False
TP000003030,C0000310,2023-09-14,referral,4,True
TP000010883,C0000311,2024-10-09,organic,1,False
TP000010884,C0000311,2024-11-23,paid_search,2,True
TP000009486,C0000312,2024-08-03,referral,1,False
TP000009487,C0000312,2024-08-25,paid_search,2,False
TP000009488,C0000312,2024-09-13,referral,3,True
TP000005240,C0000313,2023-12-23,email,1,False
TP000005241,C0000313,2024-02-07,organic,2,False
TP000005242,C0000313,2024-02-14,paid_search,3,True
TP000008364,C0000314,2024-05-29,referral,1,False
TP000008365,C0000314,2024-06-13,paid_search,2,False
TP000008366,C0000314,2024-06-20,paid_search,3,False
TP000008367,C0000314,2024-07-20,referral,4,True
TP000008334,C0000315,2024-05-19,social_ads,1,False
TP000008335,C0000315,2024-06-06,organic,2,False
TP000008336,C0000315,2024-06-21,social_ads,3,False
TP000008337,C0000315,2024-07-11,paid_search,4,True
TP000007477,C0000316,2024-04-18,social_ads,1,False
TP000007478,C0000316,2024-04-22,partners,2,False
TP000007479,C0000316,2024-06-02,partners,3,True
TP000008655,C0000317,2024-08-02,partners,1,True
TP000015501,C0000318,2025-04-29,organic,1,False
TP000015502,C0000318,2025-05-09,social_ads,2,True
TP000006801,C0000319,2024-03-14,referral,1,False
TP000006802,C0000319,2024-03-27,partners,2,False
TP000006803,C0000319,2024-04-04,organic,3,False
TP000006804,C0000319,2024-04-30,organic,4,True
TP000021316,C0000320,2025-10-03,social_ads,1,False
TP000021317,C0000320,2025-11-26,paid_search,2,True
TP000020572,C0000321,2025-09-13,paid_search,1,False
TP000020573,C0000321,2025-11-03,organic,2,True
TP000010942,C0000322,2024-11-26,social_ads,1,True
TP000007512,C0000323,2024-06-02,paid_search,1,True
TP000012143,C0000324,2024-12-02,referral,1,False
TP000012144,C0000324,2024-12-23,paid_search,2,False
TP000012145,C0000324,2025-01-15,organic,3,True
TP000019106,C0000325,2025-08-02,partners,1,False
TP000019107,C0000325,2025-09-04,social_ads,2,False
TP000019108,C0000325,2025-09-08,referral,3,False
TP000019109,C0000325,2025-09-10,social_ads,4,True
TP000014755,C0000326,2025-02-24,paid_search,1,False
TP000014756,C0000326,2025-04-15,referral,2,True
TP000018156,C0000327,2025-08-10,referral,1,True
TP000012095,C0000328,2024-12-04,organic,1,False
TP000012096,C0000328,2025-01-10,organic,2,False
TP000012097,C0000328,2025-01-15,paid_search,3,True
TP000014316,C0000329,2025-04-06,paid_search,1,True
TP000006592,C0000330,2024-04-02,partners,1,False
TP000006593,C0000330,2024-04-18,referral,2,True
TP000016569,C0000331,2025-06-14,referral,1,True
TP000004580,C0000332,2023-12-14,email,1,False
TP000004581,C0000332,2023-12-18,social_ads,2,False
TP000004582,C0000332,2023-12-19,social_ads,3,False
TP000004583,C0000332,2024-01-06,paid_search,4,True
TP000015746,C0000333,2025-04-07,partners,1,False
TP000015747,C0000333,2025-05-22,social_ads,2,True
TP000019380,C0000334,2025-08-15,partners,1,False
TP000019381,C0000334,2025-08-28,social_ads,2,False
TP000019382,C0000334,2025-09-07,social_ads,3,False
TP000019383,C0000334,2025-09-25,referral,4,True
TP000002861,C0000335,2023-09-04,referral,1,True
TP000013918,C0000336,2025-02-22,paid_search,1,False
TP000013919,C0000336,2025-03-07,paid_search,2,False
TP000013920,C0000336,2025-03-24,organic,3,True
TP000002066,C0000337,2023-06-23,social_ads,1,True
TP000016382,C0000338,2025-04-23,organic,1,False
TP000016383,C0000338,2025-05-26,paid_search,2,False
TP000016384,C0000338,2025-06-04,social_ads,3,False
TP000016385,C0000338,2025-06-11,referral,4,True
TP000001848,C0000339,2023-04-17,partners,1,False
TP000001849,C0000339,2023-04-28,paid_search,2,False
TP000001850,C0000339,2023-05-13,paid_search,3,False
TP000001851,C0000339,2023-06-04,referral,4,True
TP000021021,C0000340,2025-11-15,social_ads,1,True
TP000002973,C0000341,2023-09-09,paid_search,1,True
TP000021568,C0000342,2025-10-27,social_ads,1,False
TP000021569,C0000342,2025-10-28,referral,2,False
TP000021570,C0000342,2025-12-05,paid_search,3,True
TP000018086,C0000343,2025-07-12,paid_search,1,False
TP000018087,C0000343,2025-08-07,organic,2,True
TP000013425,C0000344,2025-01-23,social_ads,1,False
TP000013426,C0000344,2025-03-01,referral,2,False
TP000013427,C0000344,2025-03-05,paid_search,3,True
TP000017633,C0000345,2025-06-18,paid_search,1,False
TP000017634,C0000345,2025-07-14,referral,2,False
TP000017635,C0000345,2025-07-17,social_ads,3,False
TP000017636,C0000345,2025-07-21,referral,4,True
TP000017897,C0000346,2025-07-15,social_ads,1,False
TP000017898,C0000346,2025-07-23,paid_search,2,False
TP000017899,C0000346,2025-07-31,referral,3,True
TP000021229,C0000347,2025-11-21,social_ads,1,True
TP000005754,C0000348,2024-01-26,organic,1,False
TP000005755,C0000348,2024-02-27,paid_search,2,False
TP000005756,C0000348,2024-02-29,social_ads,3,False
TP000005757,C0000348,2024-03-04,organic,4,True
TP000013309,C0000349,2025-01-15,email,1,False
TP000013310,C0000349,2025-01-26,partners,2,False
TP000013311,C0000349,2025-02-08,paid_search,3,False
TP000013312,C0000349,2025-03-03,organic,4,True
TP000002069,C0000350,2023-05-01,social_ads,1,False
TP000002070,C0000350,2023-05-05,email,2,False
TP000002071,C0000350,2023-06-14,paid_search,3,False
TP000002072,C0000350,2023-06-26,paid_search,4,True
TP000013955,C0000351,2025-02-24,social_ads,1,False
TP000013956,C0000351,2025-03-07,paid_search,2,False
TP000013957,C0000351,2025-03-23,organic,3,True
TP000003827,C0000352,2023-11-11,referral,1,True
TP000012814,C0000353,2025-02-14,social_ads,1,True
TP000012982,C0000354,2024-12-25,organic,1,False
TP000012983,C0000354,2025-02-07,referral,2,False
TP000012984,C0000354,2025-02-07,paid_search,3,False
TP000012985,C0000354,2025-02-16,organic,4,True
TP000010619,C0000355,2024-10-25,paid_search,1,False
TP000010620,C0000355,2024-11-14,organic,2,True
TP000011899,C0000356,2025-01-07,social_ads,1,True
TP000017219,C0000357,2025-06-17,referral,1,False
TP000017220,C0000357,2025-07-11,email,2,True
TP000018047,C0000358,2025-07-02,social_ads,1,False
TP000018048,C0000358,2025-07-16,organic,2,False
TP000018049,C0000358,2025-07-17,referral,3,False
TP000018050,C0000358,2025-08-04,referral,4,True
TP000011146,C0000359,2024-10-23,referral,1,False
TP000011147,C0000359,2024-10-29,paid_search,2,False
TP000011148,C0000359,2024-12-12,referral,3,True
TP000013542,C0000360,2025-01-27,organic,1,False
TP000013543,C0000360,2025-03-08,paid_search,2,True
TP000020930,C0000361,2025-10-19,referral,1,False
TP000020931,C0000361,2025-11-17,social_ads,2,True
TP000002608,C0000362,2023-06-26,email,1,False
TP000002609,C0000362,2023-06-30,organic,2,False
TP000002610,C0000362,2023-08-08,social_ads,3,True
TP000002549,C0000363,2023-06-20,social_ads,1,False
TP000002550,C0000363,2023-08-05,referral,2,True
TP000001920,C0000364,2023-06-09,referral,1,True
TP000014914,C0000365,2025-03-02,referral,1,False
TP000014915,C0000365,2025-03-11,social_ads,2,False
TP000014916,C0000365,2025-04-24,organic,3,True
TP000009540,C0000366,2024-08-29,social_ads,1,False
TP000009541,C0000366,2024-09-04,paid_search,2,False
TP000009542,C0000366,2024-09-21,social_ads,3,True
TP000017433,C0000367,2025-05-28,paid_search,1,False
TP000017434,C0000367,2025-06-26,paid_search,2,False
TP000017435,C0000367,2025-06-26,organic,3,False
TP000017436,C0000367,2025-07-13,organic,4,True
TP000015209,C0000368,2025-04-09,paid_search,1,False
TP000015210,C0000368,2025-04-19,organic,2,False
TP000015211,C0000368,2025-04-30,organic,3,True
TP000007637,C0000369,2024-04-24,social_ads,1,False
TP000007638,C0000369,2024-04-30,paid_search,2,False
TP000007639,C0000369,2024-05-08,referral,3,False
TP000007640,C0000369,2024-06-10,organic,4,True
TP000020198,C0000370,2025-09-03,email,1,False
TP000020199,C0000370,2025-10-20,organic,2,True
TP000017196,C0000371,2025-06-01,partners,1,False
TP000017197,C0000371,2025-07-09,partners,2,True
TP000006141,C0000372,2024-03-30,paid_search,1,True
TP000008277,C0000373,2024-07-09,organic,1,True
