intervention_id,week_start,product_type,region,assignment,reference_price,observed_price,units_sold,revenue,contribution_margin
PI0001218,2025-06-16,Core,EMEA,price_up_10,165.0,181.5,210,38115.0,20582.1
PI0001219,2025-06-16,Core,LATAM,price_down_10,165.0,148.5,134,19899.0,10745.46
PI0001220,2025-06-16,Core,APAC,price_up_10,165.0,181.5,172,31218.0,16857.72
PI0001221,2025-06-16,Add-on,North America,price_down_10,92.0,82.8,244,20203.2,12121.92
PI0001222,2025-06-16,Add-on,EMEA,price_up_10,92.0,101.2,146,14775.2,8865.12
PI0001223,2025-06-16,Add-on,LATAM,control,92.0,92.0,82,7544.0,4526.4
PI0001224,2025-06-16,Add-on,APAC,price_up_10,92.0,101.2,103,10423.6,6254.16
PI0001225,2025-06-16,Premium,North America,price_down_10,305.0,274.5,105,28822.5,10952.55
PI0001226,2025-06-16,Premium,EMEA,control,305.0,305.0,80,24400.0,9272.0
PI0001227,2025-06-16,Premium,LATAM,price_down_10,305.0,274.5,56,15372.0,5841.36
PI0001228,2025-06-16,Premium,APAC,control,305.0,305.0,67,20435.0,7765.3
PI0001229,2025-06-16,Services,North America,control,388.0,388.0,73,28324.0,8780.44
PI0001230,2025-06-16,Services,EMEA,control,388.0,388.0,49,19012.0,5893.72
PI0001231,2025-06-16,Services,LATAM,price_down_10,388.0,349.2,34,11872.8,3680.57
PI0001232,2025-06-16,Services,APAC,price_up_10,388.0,426.8,45,19206.0,5953.86
PI0001233,2025-06-23,Core,North America,control,165.0,165.0,285,47025.0,25393.5
PI0001234,2025-06-23,Core,EMEA,price_down_10,165.0,148.5,257,38164.5,20608.83
PI0001235,2025-06-23,Core,LATAM,price_down_10,165.0,148.5,163,24205.5,13070.97
PI0001236,2025-06-23,Core,APAC,control,165.0,165.0,163,26895.0,14523.3
PI0001237,2025-06-23,Add-on,North America,price_up_10,92.0,101.2,114,11536.8,6922.08
PI0001238,2025-06-23,Add-on,EMEA,price_down_10,92.0,82.8,231,19126.8,11476.08
PI0001239,2025-06-23,Add-on,LATAM,price_up_10,92.0,101.2,80,8096.0,4857.6
PI0001240,2025-06-23,Add-on,APAC,control,92.0,92.0,164,15088.0,9052.8
PI0001241,2025-06-23,Premium,North America,price_up_10,305.0,335.5,79,26504.5,10071.71
PI0001242,2025-06-23,Premium,EMEA,price_down_10,305.0,274.5,81,22234.5,8449.11
PI0001243,2025-06-23,Premium,LATAM,price_down_10,305.0,274.5,56,15372.0,5841.36
PI0001244,2025-06-23,Premium,APAC,price_up_10,305.0,335.5,57,19123.5,7266.93
PI0001245,2025-06-23,Services,North America,price_down_10,388.0,349.2,69,24094.8,7469.39
PI0001246,2025-06-23,Services,EMEA,price_down_10,388.0,349.2,58,20253.6,6278.62
PI0001247,2025-06-23,Services,LATAM,control,388.0,388.0,50,19400.0,6014.0
PI0001248,2025-06-23,Services,APAC,price_down_10,388.0,349.2,47,16412.4,5087.84
PI0001249,2025-06-30,Core,North America,price_up_10,165.0,181.5,267,48460.5,26168.67
PI0001250,2025-06-30,Core,EMEA,price_down_10,165.0,148.5,253,37570.5,20288.07
PI0001251,2025-06-30,Core,LATAM,price_down_10,165.0,148.5,192,28512.0,15396.48
PI0001252,2025-06-30,Core,APAC,control,165.0,165.0,195,32175.0,17374.5
PI0001253,2025-06-30,Add-on,North America,price_down_10,92.0,82.8,212,17553.6,10532.16
PI0001254,2025-06-30,Add-on,EMEA,price_down_10,92.0,82.8,203,16808.4,10085.04
PI0001255,2025-06-30,Add-on,LATAM,price_up_10,92.0,101.2,74,7488.8,4493.28
PI0001256,2025-06-30,Add-on,APAC,price_down_10,92.0,82.8,149,12337.2,7402.32
PI0001257,2025-06-30,Premium,North America,price_down_10,305.0,274.5,108,29646.0,11265.48
PI0001258,2025-06-30,Premium,EMEA,control,305.0,305.0,76,23180.0,8808.4
PI0001259,2025-06-30,Premium,LATAM,price_up_10,305.0,335.5,43,14426.5,5482.07
PI0001260,2025-06-30,Premium,APAC,control,305.0,305.0,61,18605.0,7069.9
PI0001261,2025-06-30,Services,North America,price_up_10,388.0,426.8,74,31583.2,9790.79
PI0001262,2025-06-30,Services,EMEA,control,388.0,388.0,53,20564.0,6374.84
PI0001263,2025-06-30,Services,LATAM,price_up_10,388.0,426.8,28,11950.4,3704.62
PI0001264,2025-06-30,Services,APAC,control,388.0,388.0,44,17072.0,5292.32
PI0001265,2025-07-07,Core,North America,price_up_10,165.0,181.5,250,45375.0,24502.5
PI0001266,2025-07-07,Core,EMEA,price_down_10,165.0,148.5,261,38758.5,20929.59
PI0001267,2025-07-07,Core,LATAM,price_down_10,165.0,148.5,133,19750.5,10665.27
PI0001268,2025-07-07,Core,APAC,price_up_10,165.0,181.5,123,22324.5,12055.23
PI0001269,2025-07-07,Add-on,North America,control,92.0,92.0,175,16100.0,9660.0
PI0001270,2025-07-07,Add-on,EMEA,control,92.0,92.0,169,15548.0,9328.8
PI0001271,2025-07-07,Add-on,LATAM,control,92.0,92.0,79,7268.0,4360.8
PI0001272,2025-07-07,Add-on,APAC,control,92.0,92.0,146,13432.0,8059.2
PI0001273,2025-07-07,Premium,North America,control,305.0,305.0,94,28670.0,10894.6
PI0001274,2025-07-07,Premium,EMEA,price_down_10,305.0,274.5,92,25254.0,9596.52
PI0001275,2025-07-07,Premium,LATAM,price_up_10,305.0,335.5,43,14426.5,5482.07
PI0001276,2025-07-07,Premium,APAC,price_up_10,305.0,335.5,53,17781.5,6756.97
PI0001277,2025-07-07,Services,North America,price_up_10,388.0,426.8,51,21766.8,6747.71
PI0001278,2025-07-07,Services,EMEA,price_down_10,388.0,349.2,63,21999.6,6819.88
PI0001279,2025-07-07,Services,LATAM,control,388.0,388.0,23,8924.0,2766.44
PI0001280,2025-07-07,Services,APAC,control,388.0,388.0,33,12804.0,3969.24
PI0001281,2025-07-14,Core,North America,price_down_10,165.0,148.5,343,50935.5,27505.17
PI0001282,2025-07-14,Core,EMEA,control,165.0,165.0,280,46200.0,24948.0
PI0001283,2025-07-14,Core,LATAM,price_up_10,165.0,181.5,118,21417.0,11565.18
PI0001284,2025-07-14,Core,APAC,control,165.0,165.0,183,30195.0,16305.3
PI0001285,2025-07-14,Add-on,North America,price_down_10,92.0,82.8,224,18547.2,11128.32
PI0001286,2025-07-14,Add-on,EMEA,price_up_10,92.0,101.2,136,13763.2,8257.92
PI0001287,2025-07-14,Add-on,LATAM,price_down_10,92.0,82.8,125,10350.0,6210.0
PI0001288,2025-07-14,Add-on,APAC,control,92.0,92.0,105,9660.0,5796.0
PI0001289,2025-07-14,Premium,North America,price_down_10,305.0,274.5,98,26901.0,10222.38
PI0001290,2025-07-14,Premium,EMEA,price_down_10,305.0,274.5,80,21960.0,8344.8
PI0001291,2025-07-14,Premium,LATAM,control,305.0,305.0,53,16165.0,6142.7
PI0001292,2025-07-14,Premium,APAC,price_up_10,305.0,335.5,55,18452.5,7011.95
PI0001293,2025-07-14,Services,North America,price_down_10,388.0,349.2,51,17809.2,5520.85
PI0001294,2025-07-14,Services,EMEA,price_up_10,388.0,426.8,53,22620.4,7012.32
PI0001295,2025-07-14,Services,LATAM,control,388.0,388.0,41,15908.0,4931.48
PI0001296,2025-07-14,Services,APAC,price_up_10,388.0,426.8,29,12377.2,3836.93
PI0001297,2025-07-21,Core,North America,price_down_10,165.0,148.5,291,43213.5,23335.29
PI0001298,2025-07-21,Core,EMEA,price_up_10,165.0,181.5,238,43197.0,23326.38
PI0001299,2025-07-21,Core,LATAM,price_up_10,165.0,181.5,118,21417.0,11565.18
PI0001300,2025-07-21,Core,APAC,price_up_10,165.0,181.5,154,27951.0,15093.54
PI0001301,2025-07-21,Add-on,North America,price_up_10,92.0,101.2,166,16799.2,10079.52
PI0001302,2025-07-21,Add-on,EMEA,control,92.0,92.0,134,12328.0,7396.8
PI0001303,2025-07-21,Add-on,LATAM,price_down_10,92.0,82.8,92,7617.6,4570.56
PI0001304,2025-07-21,Add-on,APAC,price_up_10,92.0,101.2,103,10423.6,6254.16
PI0001305,2025-07-21,Premium,North America,price_up_10,305.0,335.5,78,26169.0,9944.22
PI0001306,2025-07-21,Premium,EMEA,control,305.0,305.0,61,18605.0,7069.9
PI0001307,2025-07-21,Premium,LATAM,control,305.0,305.0,46,14030.0,5331.4
PI0001308,2025-07-21,Premium,APAC,price_up_10,305.0,335.5,50,16775.0,6374.5
PI0001309,2025-07-21,Services,North America,control,388.0,388.0,58,22504.0,6976.24
PI0001310,2025-07-21,Services,EMEA,price_up_10,388.0,426.8,56,23900.8,7409.25
PI0001311,2025-07-21,Services,LATAM,control,388.0,388.0,32,12416.0,3848.96
PI0001312,2025-07-21,Services,APAC,control,388.0,388.0,34,13192.0,4089.52
PI0001313,2025-07-28,Core,North America,control,165.0,165.0,246,40590.0,21918.6
PI0001314,2025-07-28,Core,EMEA,price_down_10,165.0,148.5,255,37867.5,20448.45
PI0001315,2025-07-28,Core,LATAM,price_up_10,165.0,181.5,106,19239.0,10389.06
PI0001316,2025-07-28,Core,APAC,control,165.0,165.0,168,27720.0,14968.8
PI0001317,2025-07-28,Add-on,North America,price_down_10,92.0,82.8,194,16063.2,9637.92
PI0001318,2025-07-28,Add-on,EMEA,price_up_10,92.0,101.2,121,12245.2,7347.12
PI0001319,2025-07-28,Add-on,LATAM,control,92.0,92.0,86,7912.0,4747.2
PI0001320,2025-07-28,Add-on,APAC,control,92.0,92.0,98,9016.0,5409.6
PI0001321,2025-07-28,Premium,North America,price_down_10,305.0,274.5,119,32665.5,12412.89
PI0001322,2025-07-28,Premium,EMEA,price_up_10,305.0,335.5,80,26840.0,10199.2
PI0001323,2025-07-28,Premium,LATAM,price_up_10,305.0,335.5,37,12413.5,4717.13
PI0001324,2025-07-28,Premium,APAC,control,305.0,305.0,57,17385.0,6606.3
PI0001325,2025-07-28,Services,North America,control,388.0,388.0,62,24056.0,7457.36
PI0001326,2025-07-28,Services,EMEA,price_down_10,388.0,349.2,53,18507.6,5737.36
PI0001327,2025-07-28,Services,LATAM,price_up_10,388.0,426.8,35,14938.0,4630.78
PI0001328,2025-07-28,Services,APAC,price_up_10,388.0,426.8,46,19632.8,6086.17
PI0001329,2025-08-04,Core,North America,price_down_10,165.0,148.5,251,37273.5,20127.69
PI0001330,2025-08-04,Core,EMEA,price_up_10,165.0,181.5,175,31762.5,17151.75
PI0001331,2025-08-04,Core,LATAM,control,165.0,165.0,125,20625.0,11137.5
PI0001332,2025-08-04,Core,APAC,price_up_10,165.0,181.5,164,29766.0,16073.64
PI0001333,2025-08-04,Add-on,North America,price_up_10,92.0,101.2,168,17001.6,10200.96
PI0001334,2025-08-04,Add-on,EMEA,control,92.0,92.0,180,16560.0,9936.0
PI0001335,2025-08-04,Add-on,LATAM,price_up_10,92.0,101.2,95,9614.0,5768.4
PI0001336,2025-08-04,Add-on,APAC,control,92.0,92.0,99,9108.0,5464.8
PI0001337,2025-08-04,Premium,North America,price_down_10,305.0,274.5,90,24705.0,9387.9
PI0001338,2025-08-04,Premium,EMEA,price_down_10,305.0,274.5,82,22509.0,8553.42
PI0001339,2025-08-04,Premium,LATAM,control,305.0,305.0,60,18300.0,6954.0
PI0001340,2025-08-04,Premium,APAC,price_down_10,305.0,274.5,67,18391.5,6988.77
PI0001341,2025-08-04,Services,North America,control,388.0,388.0,46,17848.0,5532.88
PI0001342,2025-08-04,Services,EMEA,price_down_10,388.0,349.2,43,15015.6,4654.84
PI0001343,2025-08-04,Services,LATAM,price_up_10,388.0,426.8,16,6828.8,2116.93
PI0001344,2025-08-04,Services,APAC,price_up_10,388.0,426.8,34,14511.2,4498.47
PI0001345,2025-08-11,Core,North America,control,165.0,165.0,235,38775.0,20938.5
PI0001346,2025-08-11,Core,EMEA,price_down_10,165.0,148.5,295,43807.5,23656.05
PI0001347,2025-08-11,Core,LATAM,price_down_10,165.0,148.5,174,25839.0,13953.06
PI0001348,2025-08-11,Core,APAC,control,165.0,165.0,158,26070.0,14077.8
PI0001349,2025-08-11,Add-on,North America,price_down_10,92.0,82.8,201,16642.8,9985.68
PI0001350,2025-08-11,Add-on,EMEA,price_down_10,92.0,82.8,149,12337.2,7402.32
PI0001351,2025-08-11,Add-on,LATAM,control,92.0,92.0,91,8372.0,5023.2
PI0001352,2025-08-11,Add-on,APAC,price_up_10,92.0,101.2,110,11132.0,6679.2
PI0001353,2025-08-11,Premium,North America,price_down_10,305.0,274.5,115,31567.5,11995.65
PI0001354,2025-08-11,Premium,EMEA,control,305.0,305.0,66,20130.0,7649.4
PI0001355,2025-08-11,Premium,LATAM,price_up_10,305.0,335.5,35,11742.5,4462.15
PI0001356,2025-08-11,Premium,APAC,price_up_10,305.0,335.5,45,15097.5,5737.05
PI0001357,2025-08-11,Services,North America,control,388.0,388.0,62,24056.0,7457.36
PI0001358,2025-08-11,Services,EMEA,control,388.0,388.0,34,13192.0,4089.52
PI0001359,2025-08-11,Services,LATAM,price_up_10,388.0,426.8,31,13230.8,4101.55
PI0001360,2025-08-11,Services,APAC,price_down_10,388.0,349.2,41,14317.2,4438.33
PI0001361,2025-08-18,Core,North America,control,165.0,165.0,190,31350.0,16929.0
PI0001362,2025-08-18,Core,EMEA,price_down_10,165.0,148.5,270,40095.0,21651.3
PI0001363,2025-08-18,Core,LATAM,control,165.0,165.0,158,26070.0,14077.8
PI0001364,2025-08-18,Core,APAC,price_down_10,165.0,148.5,163,24205.5,13070.97
PI0001365,2025-08-18,Add-on,North America,control,92.0,92.0,180,16560.0,9936.0
PI0001366,2025-08-18,Add-on,EMEA,control,92.0,92.0,115,10580.0,6348.0
PI0001367,2025-08-18,Add-on,LATAM,control,92.0,92.0,82,7544.0,4526.4
PI0001368,2025-08-18,Add-on,APAC,price_up_10,92.0,101.2,80,8096.0,4857.6
PI0001369,2025-08-18,Premium,North America,control,305.0,305.0,72,21960.0,8344.8
PI0001370,2025-08-18,Premium,EMEA,price_up_10,305.0,335.5,92,30866.0,11729.08
PI0001371,2025-08-18,Premium,LATAM,price_down_10,305.0,274.5,50,13725.0,5215.5
PI0001372,2025-08-18,Premium,APAC,control,305.0,305.0,51,15555.0,5910.9
PI0001373,2025-08-18,Services,North America,price_down_10,388.0,349.2,60,20952.0,6495.12
PI0001374,2025-08-18,Services,EMEA,control,388.0,388.0,52,20176.0,6254.56
PI0001375,2025-08-18,Services,LATAM,control,388.0,388.0,27,10476.0,3247.56
PI0001376,2025-08-18,Services,APAC,price_down_10,388.0,349.2,50,17460.0,5412.6
PI0001377,2025-08-25,Core,North America,control,165.0,165.0,315,51975.0,28066.5
PI0001378,2025-08-25,Core,EMEA,price_down_10,165.0,148.5,201,29848.5,16118.19
PI0001379,2025-08-25,Core,LATAM,price_down_10,165.0,148.5,155,23017.5,12429.45
PI0001380,2025-08-25,Core,APAC,control,165.0,165.0,149,24585.0,13275.9
PI0001381,2025-08-25,Add-on,North America,price_up_10,92.0,101.2,151,15281.2,9168.72
PI0001382,2025-08-25,Add-on,EMEA,price_up_10,92.0,101.2,94,9512.8,5707.68
PI0001383,2025-08-25,Add-on,LATAM,control,92.0,92.0,84,7728.0,4636.8
PI0001384,2025-08-25,Add-on,APAC,price_up_10,92.0,101.2,82,8298.4,4979.04
PI0001385,2025-08-25,Premium,North America,control,305.0,305.0,70,21350.0,8113.0
PI0001386,2025-08-25,Premium,EMEA,control,305.0,305.0,81,24705.0,9387.9
PI0001387,2025-08-25,Premium,LATAM,control,305.0,305.0,59,17995.0,6838.1
PI0001388,2025-08-25,Premium,APAC,price_up_10,305.0,335.5,81,27175.5,10326.69
PI0001389,2025-08-25,Services,North America,control,388.0,388.0,62,24056.0,7457.36
PI0001390,2025-08-25,Services,EMEA,price_up_10,388.0,426.8,59,25181.2,7806.17
PI0001391,2025-08-25,Services,LATAM,control,388.0,388.0,25,9700.0,3007.0
PI0001392,2025-08-25,Services,APAC,price_down_10,388.0,349.2,45,15714.0,4871.34
PI0001393,2025-09-01,Core,North America,price_up_10,165.0,181.5,227,41200.5,22248.27
PI0001394,2025-09-01,Core,EMEA,price_up_10,165.0,181.5,203,36844.5,19896.03
PI0001395,2025-09-01,Core,LATAM,control,165.0,165.0,134,22110.0,11939.4
PI0001396,2025-09-01,Core,APAC,price_down_10,165.0,148.5,191,28363.5,15316.29
PI0001397,2025-09-01,Add-on,North America,price_down_10,92.0,82.8,183,15152.4,9091.44
PI0001398,2025-09-01,Add-on,EMEA,price_up_10,92.0,101.2,124,12548.8,7529.28
PI0001399,2025-09-01,Add-on,LATAM,price_up_10,92.0,101.2,72,7286.4,4371.84
PI0001400,2025-09-01,Add-on,APAC,price_down_10,92.0,82.8,108,8942.4,5365.44
PI0001401,2025-09-01,Premium,North America,price_down_10,305.0,274.5,73,20038.5,7614.63
PI0001402,2025-09-01,Premium,EMEA,price_up_10,305.0,335.5,50,16775.0,6374.5
PI0001403,2025-09-01,Premium,LATAM,price_down_10,305.0,274.5,45,12352.5,4693.95
PI0001404,2025-09-01,Premium,APAC,control,305.0,305.0,52,15860.0,6026.8
PI0001405,2025-09-01,Services,North America,price_up_10,388.0,426.8,56,23900.8,7409.25
PI0001406,2025-09-01,Services,EMEA,control,388.0,388.0,51,19788.0,6134.28
PI0001407,2025-09-01,Services,LATAM,price_down_10,388.0,349.2,28,9777.6,3031.06
PI0001408,2025-09-01,Services,APAC,price_down_10,388.0,349.2,45,15714.0,4871.34
PI0001409,2025-09-08,Core,North America,price_down_10,165.0,148.5,279,41431.5,22373.01
PI0001410,2025-09-08,Core,EMEA,price_up_10,165.0,181.5,191,34666.5,18719.91
PI0001411,2025-09-08,Core,LATAM,price_down_10,165.0,148.5,132,19602.0,10585.08
PI0001412,2025-09-08,Core,APAC,control,165.0,165.0,151,24915.0,13454.1
PI0001413,2025-09-08,Add-on,North America,price_down_10,92.0,82.8,173,14324.4,8594.64
PI0001414,2025-09-08,Add-on,EMEA,price_down_10,92.0,82.8,135,11178.0,6706.8
PI0001415,2025-09-08,Add-on,LATAM,price_up_10,92.0,101.2,65,6578.0,3946.8
PI0001416,2025-09-08,Add-on,APAC,control,92.0,92.0,87,8004.0,4802.4
PI0001417,2025-09-08,Premium,North America,price_up_10,305.0,335.5,66,22143.0,8414.34
PI0001418,2025-09-08,Premium,EMEA,price_down_10,305.0,274.5,92,25254.0,9596.52
PI0001419,2025-09-08,Premium,LATAM,price_down_10,305.0,274.5,56,15372.0,5841.36
PI0001420,2025-09-08,Premium,APAC,price_up_10,305.0,335.5,41,13755.5,5227.09
PI0001421,2025-09-08,Services,North America,price_down_10,388.0,349.2,57,19904.4,6170.36
PI0001422,2025-09-08,Services,EMEA,control,388.0,388.0,50,19400.0,6014.0
PI0001423,2025-09-08,Services,LATAM,control,388.0,388.0,26,10088.0,3127.28
PI0001424,2025-09-08,Services,APAC,control,388.0,388.0,37,14356.0,4450.36
PI0001425,2025-09-15,Core,North America,price_up_10,165.0,181.5,266,48279.0,26070.66
PI0001426,2025-09-15,Core,EMEA,price_up_10,165.0,181.5,163,29584.5,15975.63
PI0001427,2025-09-15,Core,LATAM,price_down_10,165.0,148.5,146,21681.0,11707.74
PI0001428,2025-09-15,Core,APAC,price_up_10,165.0,181.5,150,27225.0,14701.5
PI0001429,2025-09-15,Add-on,North America,price_up_10,92.0,101.2,131,13257.2,7954.32
PI0001430,2025-09-15,Add-on,EMEA,price_up_10,92.0,101.2,152,15382.4,9229.44
PI0001431,2025-09-15,Add-on,LATAM,price_down_10,92.0,82.8,119,9853.2,5911.92
PI0001432,2025-09-15,Add-on,APAC,price_up_10,92.0,101.2,108,10929.6,6557.76
PI0001433,2025-09-15,Premium,North America,price_up_10,305.0,335.5,82,27511.0,10454.18
PI0001434,2025-09-15,Premium,EMEA,price_down_10,305.0,274.5,73,20038.5,7614.63
PI0001435,2025-09-15,Premium,LATAM,price_down_10,305.0,274.5,36,9882.0,3755.16
PI0001436,2025-09-15,Premium,APAC,price_down_10,305.0,274.5,74,20313.0,7718.94
PI0001437,2025-09-15,Services,North America,price_up_10,388.0,426.8,43,18352.4,5689.24
PI0001438,2025-09-15,Services,EMEA,control,388.0,388.0,46,17848.0,5532.88
PI0001439,2025-09-15,Services,LATAM,price_up_10,388.0,426.8,21,8962.8,2778.47
PI0001440,2025-09-15,Services,APAC,control,388.0,388.0,43,16684.0,5172.04
PI0001441,2025-09-22,Core,North America,price_up_10,165.0,181.5,176,31944.0,17249.76
PI0001442,2025-09-22,Core,EMEA,price_up_10,165.0,181.5,226,41019.0,22150.26
PI0001443,2025-09-22,Core,LATAM,control,165.0,165.0,89,14685.0,7929.9
PI0001444,2025-09-22,Core,APAC,price_down_10,165.0,148.5,193,28660.5,15476.67
PI0001445,2025-09-22,Add-on,North America,control,92.0,92.0,184,16928.0,10156.8
PI0001446,2025-09-22,Add-on,EMEA,control,92.0,92.0,135,12420.0,7452.0
PI0001447,2025-09-22,Add-on,LATAM,price_down_10,92.0,82.8,112,9273.6,5564.16
PI0001448,2025-09-22,Add-on,APAC,price_down_10,92.0,82.8,114,9439.2,5663.52
PI0001449,2025-09-22,Premium,North America,price_down_10,305.0,274.5,95,26077.5,9909.45
PI0001450,2025-09-22,Premium,EMEA,price_up_10,305.0,335.5,58,19459.0,7394.42
PI0001451,2025-09-22,Premium,LATAM,control,305.0,305.0,51,15555.0,5910.9
PI0001452,2025-09-22,Premium,APAC,price_down_10,305.0,274.5,48,13176.0,5006.88
PI0001453,2025-09-22,Services,North America,price_down_10,388.0,349.2,59,20602.8,6386.87
PI0001454,2025-09-22,Services,EMEA,price_up_10,388.0,426.8,44,18779.2,5821.55
PI0001455,2025-09-22,Services,LATAM,price_down_10,388.0,349.2,34,11872.8,3680.57
PI0001456,2025-09-22,Services,APAC,price_down_10,388.0,349.2,35,12222.0,3788.82
PI0001457,2025-09-29,Core,North America,price_up_10,165.0,181.5,237,43015.5,23228.37
PI0001458,2025-09-29,Core,EMEA,price_up_10,165.0,181.5,165,29947.5,16171.65
PI0001459,2025-09-29,Core,LATAM,price_up_10,165.0,181.5,119,21598.5,11663.19
PI0001460,2025-09-29,Core,APAC,control,165.0,165.0,171,28215.0,15236.1
PI0001461,2025-09-29,Add-on,North America,price_down_10,92.0,82.8,195,16146.0,9687.6
PI0001462,2025-09-29,Add-on,EMEA,price_down_10,92.0,82.8,173,14324.4,8594.64
PI0001463,2025-09-29,Add-on,LATAM,control,92.0,92.0,73,6716.0,4029.6
PI0001464,2025-09-29,Add-on,APAC,control,92.0,92.0,105,9660.0,5796.0
PI0001465,2025-09-29,Premium,North America,price_down_10,305.0,274.5,95,26077.5,9909.45
PI0001466,2025-09-29,Premium,EMEA,control,305.0,305.0,69,21045.0,7997.1
PI0001467,2025-09-29,Premium,LATAM,control,305.0,305.0,47,14335.0,5447.3
PI0001468,2025-09-29,Premium,APAC,control,305.0,305.0,70,21350.0,8113.0
PI0001469,2025-09-29,Services,North America,price_up_10,388.0,426.8,52,22193.6,6880.02
PI0001470,2025-09-29,Services,EMEA,price_down_10,388.0,349.2,56,19555.2,6062.11
PI0001471,2025-09-29,Services,LATAM,control,388.0,388.0,24,9312.0,2886.72
PI0001472,2025-09-29,Services,APAC,price_up_10,388.0,426.8,33,14084.4,4366.16
PI0001473,2025-10-06,Core,North America,control,165.0,165.0,224,36960.0,19958.4
PI0001474,2025-10-06,Core,EMEA,price_down_10,165.0,148.5,213,31630.5,17080.47
PI0001475,2025-10-06,Core,LATAM,control,165.0,165.0,129,21285.0,11493.9
PI0001476,2025-10-06,Core,APAC,price_up_10,165.0,181.5,145,26317.5,14211.45
PI0001477,2025-10-06,Add-on,North America,price_down_10,92.0,82.8,237,19623.6,11774.16
PI0001478,2025-10-06,Add-on,EMEA,price_down_10,92.0,82.8,147,12171.6,7302.96
PI0001479,2025-10-06,Add-on,LATAM,price_up_10,92.0,101.2,69,6982.8,4189.68
PI0001480,2025-10-06,Add-on,APAC,price_up_10,92.0,101.2,103,10423.6,6254.16
PI0001481,2025-10-06,Premium,North America,price_down_10,305.0,274.5,84,23058.0,8762.04
PI0001482,2025-10-06,Premium,EMEA,control,305.0,305.0,78,23790.0,9040.2
PI0001483,2025-10-06,Premium,LATAM,price_up_10,305.0,335.5,38,12749.0,4844.62
PI0001484,2025-10-06,Premium,APAC,price_down_10,305.0,274.5,76,20862.0,7927.56
PI0001485,2025-10-06,Services,North America,price_down_10,388.0,349.2,58,20253.6,6278.62
PI0001486,2025-10-06,Services,EMEA,control,388.0,388.0,54,20952.0,6495.12
PI0001487,2025-10-06,Services,LATAM,price_up_10,388.0,426.8,26,11096.8,3440.01
PI0001488,2025-10-06,Services,APAC,control,388.0,388.0,40,15520.0,4811.2
PI0001489,2025-10-13,Core,North America,control,165.0,165.0,243,40095.0,21651.3
PI0001490,2025-10-13,Core,EMEA,price_up_10,165.0,181.5,185,33577.5,18131.85
PI0001491,2025-10-13,Core,LATAM,price_up_10,165.0,181.5,104,18876.0,10193.04
PI0001492,2025-10-13,Core,APAC,control,165.0,165.0,161,26565.0,14345.1
PI0001493,2025-10-13,Add-on,North America,control,92.0,92.0,150,13800.0,8280.0
PI0001494,2025-10-13,Add-on,EMEA,price_up_10,92.0,101.2,119,12042.8,7225.68
PI0001495,2025-10-13,Add-on,LATAM,price_down_10,92.0,82.8,129,10681.2,6408.72
PI0001496,2025-10-13,Add-on,APAC,price_down_10,92.0,82.8,140,11592.0,6955.2
PI0001497,2025-10-13,Premium,North America,price_up_10,305.0,335.5,81,27175.5,10326.69
PI0001498,2025-10-13,Premium,EMEA,price_up_10,305.0,335.5,56,18788.0,7139.44
PI0001499,2025-10-13,Premium,LATAM,control,305.0,305.0,56,17080.0,6490.4
PI0001500,2025-10-13,Premium,APAC,control,305.0,305.0,64,19520.0,7417.6
PI0001501,2025-10-13,Services,North America,control,388.0,388.0,56,21728.0,6735.68
PI0001502,2025-10-13,Services,EMEA,control,388.0,388.0,52,20176.0,6254.56
PI0001503,2025-10-13,Services,LATAM,price_up_10,388.0,426.8,29,12377.2,3836.93
PI0001504,2025-10-13,Services,APAC,control,388.0,388.0,40,15520.0,4811.2
PI0001505,2025-10-20,Core,North America,price_up_10,165.0,181.5,215,39022.5,21072.15
PI0001506,2025-10-20,Core,EMEA,control,165.0,165.0,205,33825.0,18265.5
PI0001507,2025-10-20,Core,LATAM,control,165.0,165.0,135,22275.0,12028.5
PI0001508,2025-10-20,Core,APAC,price_down_10,165.0,148.5,191,28363.5,15316.29
PI0001509,2025-10-20,Add-on,North America,control,92.0,92.0,178,16376.0,9825.6
PI0001510,2025-10-20,Add-on,EMEA,control,92.0,92.0,162,14904.0,8942.4
PI0001511,2025-10-20,Add-on,LATAM,price_down_10,92.0,82.8,96,7948.8,4769.28
PI0001512,2025-10-20,Add-on,APAC,control,92.0,92.0,101,9292.0,5575.2
PI0001513,2025-10-20,Premium,North America,control,305.0,305.0,81,24705.0,9387.9
PI0001514,2025-10-20,Premium,EMEA,price_up_10,305.0,335.5,57,19123.5,7266.93
PI0001515,2025-10-20,Premium,LATAM,price_down_10,305.0,274.5,54,14823.0,5632.74
PI0001516,2025-10-20,Premium,APAC,price_up_10,305.0,335.5,55,18452.5,7011.95
PI0001517,2025-10-20,Services,North America,price_up_10,388.0,426.8,48,20486.4,6350.78
PI0001518,2025-10-20,Services,EMEA,control,388.0,388.0,52,20176.0,6254.56
PI0001519,2025-10-20,Services,LATAM,price_up_10,388.0,426.8,31,13230.8,4101.55
PI0001520,2025-10-20,Services,APAC,price_down_10,388.0,349.2,36,12571.2,3897.07
PI0001521,2025-10-27,Core,North America,price_up_10,165.0,181.5,273,49549.5,26756.73
PI0001522,2025-10-27,Core,EMEA,control,165.0,165.0,209,34485.0,18621.9
PI0001523,2025-10-27,Core,LATAM,price_up_10,165.0,181.5,134,24321.0,13133.34
